index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
530,v0zCBqDeKcE$_$16,0.0,0.5858172178268433,0.010791934095323086,0.9729395508766174,0.01626850850880146,-0.005528048612177372,-0.001884316559880972,0.002676666248589754,0.005528048612177372,0.001884316559880972,0.002676666248589754,0.332431823015213,0.33394941687583923,0.33361878991127014,audio,audio,1,0.8571428656578064,0.6666666865348816,1.0,0.5098212361335754,0.49017876386642456,0.010791934095323086,0.9729395508766174,0.01626850850880146,0.01793520525097847,0.9654027223587036,0.016662154346704483,audio,audio,1,0.1425693929195404,0.17433415353298187,0.005024582147598267,0.0033565310295671225,0.008204715326428413
453,rnaNMUZpvvg$_$2,2.25,1.7859386205673218,0.0028368509374558926,0.994277834892273,0.0028852729592472315,-0.00552808353677392,-0.0018843201687559485,0.002674758667126298,2.255527973175049,2.2518842220306396,2.2473251819610596,0.33168914914131165,0.3332032859325409,0.33510759472846985,audio,vision,0,0.7777777910232544,0.7647058963775635,0.6666666865348816,0.5086196660995483,0.49138033390045166,0.0028368509374558926,0.994277834892273,0.0028852729592472315,0.003983398899435997,0.993732750415802,0.0022838017903268337,audio,audio,0,0.0392175130546093,0.04214818403124809,0.0007643678691238165,0.0033557384740561247,0.008202842436730862
1,c7UH_rxdZv4$_$25,0.0,0.8277737498283386,0.0025445250794291496,0.9920532703399658,0.005402193870395422,-0.005528077017515898,-0.0018843082943931222,0.002674722345545888,0.005528077017515898,0.0018843082943931222,0.002674722345545888,0.3324315547943115,0.33394914865493774,0.3336193561553955,audio,audio,1,0.5555555820465088,0.6428571343421936,0.8199999928474426,0.50816410779953,0.49183589220046997,0.0025445250794291496,0.9920532703399658,0.005402193870395422,0.00371381314471364,0.9918166995048523,0.004469538107514381,audio,audio,1,0.0513201504945755,0.05311337858438492,0.0007795048877596855,0.0033557205460965633,0.00820279959589243
104,d3_k5Xpfmik$_$13,2.200000047683716,1.0201481580734253,0.003884735982865095,0.9934240579605103,0.002691130619496107,-0.005528101231902838,-0.0018843053840100765,0.0026747325900942087,2.2055282592773438,2.2018842697143555,2.1973252296447754,0.3316890299320221,0.3332032859325409,0.3351076543331146,audio,vision,0,1.0,0.9047619104385376,0.6800000071525574,0.5093829035758972,0.4906170964241028,0.003884735982865095,0.9934240579605103,0.002691130619496107,0.005223304033279419,0.9927499294281006,0.002026763977482915,audio,audio,0,0.044042814522981644,0.04723881185054779,0.0008923544082790613,0.0033557340502738953,0.00820283405482769
463,rnaNMUZpvvg$_$12,-1.0,0.9809532165527344,0.0022374563850462437,0.9945746064186096,0.003187917871400714,-0.0055281128734350204,-0.0018843096913769841,0.0026747339870780706,0.9944719076156616,0.9981157183647156,1.0026746988296509,0.3349798023700714,0.33345749974250793,0.33156269788742065,audio,text,0,0.7727272510528564,0.8125,0.8245614171028137,0.5088390707969666,0.49116092920303345,0.0022374563850462437,0.9945746064186096,0.003187917871400714,0.003117087297141552,0.9943916201591492,0.002491309307515621,audio,audio,0,0.037389904260635376,0.03851613402366638,0.0005864085978828371,0.003355739638209343,0.008202847093343735
150,d6hH302o4v8$_$15,-1.75,-1.5332088470458984,0.0033990235533565283,0.9942876696586609,0.002313368022441864,-0.005528571084141731,-0.0018843087600544095,0.0026803864166140556,1.7444714307785034,1.7481156587600708,1.7526804208755493,0.3349807560443878,0.33345827460289,0.33156096935272217,audio,text,0,1.0,0.8571428656578064,0.6875,0.5094868540763855,0.4905131459236145,0.0033990235533565283,0.9942876696586609,0.002313368022441864,0.004820914473384619,0.9933276176452637,0.0018514366820454597,audio,audio,0,0.039056871086359024,0.0440174862742424,0.0009479580912739038,0.0033583075273782015,0.008208957500755787
678,zhpQhgha_KU$_$19,-0.800000011920929,-1.3552446365356445,0.003001193981617689,0.9927046895027161,0.004294033162295818,-0.00552884116768837,-0.0018843108555302024,0.0026805992238223553,0.7944711446762085,0.7981157302856445,0.8026806116104126,0.33498087525367737,0.3334582448005676,0.3315609395503998,audio,text,0,0.8125,0.7777777910232544,0.875,0.5091764330863953,0.49082356691360474,0.003001193981617689,0.9927046895027161,0.004294033162295818,0.0042273374274373055,0.9923264980316162,0.003446148009970784,audio,audio,0,0.04810653626918793,0.050292741507291794,0.000817406689748168,0.003358503570780158,0.008209440857172012
338,lXPQBPVc5Cw$_$21,1.7999999523162842,0.11662571132183075,0.0016204036073759198,0.9951602816581726,0.0032192845828831196,-0.005528041161596775,-0.0018843032885342836,0.0026746627409011126,1.8055280447006226,1.8018842935562134,1.7973252534866333,0.33168908953666687,0.3332032561302185,0.33510759472846985,audio,vision,0,0.5833333134651184,0.8095238208770752,0.800000011920929,0.5079676508903503,0.49203234910964966,0.0016204036073759198,0.9951602816581726,0.0032192845828831196,0.0022451477125287056,0.9952542781829834,0.00250061578117311,audio,audio,0,0.033713363111019135,0.033409278839826584,0.0004791364772245288,0.0033556807320564985,0.008202703669667244
492,tStelxIAHjw$_$15,0.4000000059604645,0.8201069831848145,0.002638923702761531,0.9939070343971252,0.0034541150089353323,-0.005528112407773733,-0.0018843072466552258,0.0026747556403279305,0.40552812814712524,0.4018843173980713,0.3973252475261688,0.33168911933898926,0.3332033157348633,0.33510759472846985,audio,vision,0,0.800000011920929,0.7592592835426331,0.8125,0.5090253949165344,0.4909746050834656,0.002638923702761531,0.9939070343971252,0.0034541150089353323,0.003689948469400406,0.9935929179191589,0.0027171557303518057,audio,audio,0,0.041321225464344025,0.04311152547597885,0.000700700213201344,0.0033557480201125145,0.008202867582440376
241,f_pcplsH_V0$_$9,-2.4000000953674316,-0.9631224274635315,0.001924243406392634,0.9956915974617004,0.002384216757491231,-0.005528014153242111,-0.0018843036377802491,0.0026773863937705755,2.394472122192383,2.398115873336792,2.402677536010742,0.33498015999794006,0.333457887172699,0.3315618932247162,audio,text,0,0.8333333134651184,1.0,0.8095238208770752,0.5087553858757019,0.4912446141242981,0.001924243406392634,0.9956915974617004,0.002384216757491231,0.0027025933377444744,0.9954226613044739,0.0018746830755844712,audio,audio,0,0.03072981908917427,0.03232045844197273,0.0005189399234950542,0.003356821369379759,0.00820540077984333
626,yDtzw_Y-7RU$_$19,-1.600000023841858,-1.4090495109558105,0.0037193582393229008,0.99212646484375,0.0041542029939591885,-0.005528755020350218,-0.0018843089928850532,0.0026800401974469423,1.5944712162017822,1.5981156826019287,1.6026800870895386,0.3349807560443878,0.33345821499824524,0.33156105875968933,audio,text,0,0.8888888955116272,0.6666666865348816,0.8214285969734192,0.5095972418785095,0.4904027581214905,0.0037193582393229008,0.99212646484375,0.0041542029939591885,0.005179752595722675,0.9915643930435181,0.0032558401580899954,audio,audio,0,0.051429420709609985,0.054308123886585236,0.0009736096835695207,0.003358233720064163,0.008208795450627804
151,d6hH302o4v8$_$14,-1.7999999523162842,-1.917445421218872,0.0027731996960937977,0.9943232536315918,0.0029035054612904787,-0.00552904698997736,-0.001884310506284237,0.0026815009769052267,1.7944709062576294,1.798115611076355,1.8026814460754395,0.3349810242652893,0.3334583640098572,0.3315606415271759,audio,text,0,0.9285714030265808,0.8275862336158752,0.8285714387893677,0.5095146894454956,0.4904853105545044,0.0027731996960937977,0.9943232536315918,0.0029035054612904787,0.0039153024554252625,0.9937834739685059,0.0023011851590126753,audio,audio,0,0.038950301706790924,0.04187728464603424,0.0007614009082317352,0.0033589655067771673,0.00821054819971323
385,nzpVDcQ0ywM$_$9,-2.200000047683716,-1.0175156593322754,0.003046608529984951,0.9940124154090881,0.0029409974813461304,-0.005528331734240055,-0.0018843081779778004,0.0026782292407006025,2.194471597671509,2.198115825653076,2.2026782035827637,0.3349803686141968,0.33345794677734375,0.3315616846084595,audio,text,0,0.9200000166893005,0.7857142686843872,0.7777777910232544,0.5094414949417114,0.4905585050582886,0.003046608529984951,0.9940124154090881,0.0029409974813461304,0.004260946996510029,0.9934303164482117,0.0023087956942617893,audio,audio,0,0.040763914585113525,0.04382217302918434,0.0008095464436337352,0.003357302164658904,0.008206561207771301
668,zhpQhgha_KU$_$9,-1.0,1.41815984249115,0.001595187932252884,0.9959909319877625,0.0024139464367181063,-0.005528101697564125,-0.0018843112047761679,0.0026747556403279305,0.9944719076156616,0.9981157183647156,1.0026746988296509,0.3349798023700714,0.33345749974250793,0.33156269788742065,audio,text,0,0.7058823704719543,0.9142857193946838,0.7906976938247681,0.5083063244819641,0.4916936755180359,0.001595187932252884,0.9959909319877625,0.0024139464367181063,0.002225204836577177,0.9958810806274414,0.0018937839195132256,audio,audio,0,0.02882285974919796,0.02957421913743019,0.0004200102703180164,0.0033557440619915724,0.008202857337892056
607,yDtzw_Y-7RU$_$22,2.0,1.7638306617736816,0.0030823538545519114,0.9950463771820068,0.0018712535966187716,-0.005528100300580263,-0.001884313765913248,0.0026747523806989193,2.005528211593628,2.0018842220306396,1.9973253011703491,0.3316890597343445,0.33320334553718567,0.33510759472846985,audio,vision,0,1.0,0.9375,0.6315789222717285,0.5092325210571289,0.4907674789428711,0.0030823538545519114,0.9950463771820068,0.0018712535966187716,0.004333836957812309,0.9941760301589966,0.0014900676906108856,audio,audio,0,0.03451729193329811,0.03908742591738701,0.0008343387162312865,0.003355742199346423,0.008202852681279182
