index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
561,vyB00TXsimI$_$6,2.0,0.26398834586143494,0.0006354686338454485,0.9992693066596985,9.522907203063369e-05,-0.20521116256713867,-0.03290483355522156,0.13762769103050232,2.2052111625671387,2.032904863357544,1.8623722791671753,0.2648750841617584,0.3285342752933502,0.40659067034721375,audio,vision,0,0.782608687877655,0.6842105388641357,0.6847826242446899,0.5264397859573364,0.4735602140426636,0.0006354686338454485,0.9992693066596985,9.522907203063369e-05,9.989365935325623e-05,0.9998774528503418,2.2692065613227896e-05,audio,audio,0,0.006289932876825333,0.0012853380758315325,0.000405419385060668,0.1399639993906021,0.342838853597641
195,etzxEpPuc6I$_$6,0.4000000059604645,0.29276347160339355,0.0006754790083505213,0.9992092251777649,0.00011536054807947949,-0.03314002603292465,-0.10847186297178268,0.17016586661338806,0.4331400394439697,0.5084718465805054,0.22983413934707642,0.31255123019218445,0.28446316719055176,0.4029856026172638,audio,vision,0,0.75,0.6388888955116272,0.7209302186965942,0.52471524477005,0.47528475522994995,0.0006754790083505213,0.9992092251777649,0.00011536054807947949,0.00010415812721475959,0.9998675584793091,2.821705857058987e-05,audio,audio,0,0.006767524406313896,0.0013830913230776787,0.0004389325622469187,0.11768469214439392,0.27863773703575134
549,vvZ4IcEtiZc$_$6,1.0,0.5137524008750916,0.000377403775928542,0.9995476603507996,7.489350537071005e-05,0.04509134590625763,-0.0872381180524826,0.14738529920578003,0.9549086689949036,1.087238073348999,0.85261470079422,0.3351265788078308,0.284034788608551,0.38083866238594055,audio,vision,0,0.5416666865348816,0.7183098793029785,0.5666666626930237,0.5199949741363525,0.48000502586364746,0.000377403775928542,0.9995476603507996,7.489350537071005e-05,5.658062218572013e-05,0.9999258518218994,1.762165265972726e-05,audio,audio,0,0.004138433840125799,0.000820368470158428,0.0002520955167710781,0.09604587405920029,0.23462341725826263
388,nzpVDcQ0ywM$_$10,-1.0,-0.19092142581939697,0.0006655695615336299,0.9992297887802124,0.00010462474165251479,-1.1235451698303223,0.657077431678772,0.27629947662353516,0.12354516983032227,1.657077431678772,1.2762994766235352,0.7226663827896118,0.10627524554729462,0.17105835676193237,audio,text,0,0.7666666507720947,0.6888889074325562,0.6944444179534912,0.5533620119094849,0.44663798809051514,0.0006655695615336299,0.9992297887802124,0.00010462474165251479,0.00010825365461641923,0.9998660087585449,2.576092265371699e-05,audio,audio,0,0.006597346626222134,0.001394636812619865,0.00042413323535583913,0.765591561794281,1.7806226015090942
46,cM3Yna7AavY$_$6,2.799999952316284,1.1561001539230347,0.0006615699385292828,0.99922776222229,0.00011072494089603424,0.31909361481666565,-0.1492748260498047,0.08941484242677689,2.4809062480926514,2.949274778366089,2.710585117340088,0.4334093928337097,0.241343691945076,0.3252468407154083,audio,text,0,0.800000011920929,0.6785714030265808,0.6962962746620178,0.5287733674049377,0.47122663259506226,0.0006615699385292828,0.99922776222229,0.00011072494089603424,9.10039379959926e-05,0.999886155128479,2.2823831386631355e-05,audio,audio,0,0.0066237375140190125,0.001204508589580655,0.0004389533423818648,0.1912223994731903,0.46836844086647034
540,vvZ4IcEtiZc$_$11,1.600000023841858,0.5412240624427795,0.0006446404149755836,0.9992654919624329,8.984126179711893e-05,0.1111561506986618,-0.14094612002372742,0.15894389152526855,1.4888439178466797,1.7409461736679077,1.4410561323165894,0.3582623600959778,0.2614224851131439,0.3803151845932007,audio,vision,0,0.75,0.6666666865348816,0.6000000238418579,0.5252404808998108,0.4747595191001892,0.0006446404149755836,0.9992654919624329,8.984126179711893e-05,9.822219726629555e-05,0.9998806715011597,2.1149684471311048e-05,audio,audio,0,0.006307367235422134,0.001253375899977982,0.00041009645792655647,0.13156040012836456,0.29989001154899597
627,yDtzw_Y-7RU$_$18,-2.0,0.7977778315544128,0.0006038148421794176,0.9992449283599854,0.00015132775297388434,0.12754102051258087,-0.09888758510351181,0.11885929852724075,2.1275410652160645,1.90111243724823,2.11885929107666,0.2995748519897461,0.397581547498703,0.3028435707092285,audio,audio,1,0.6000000238418579,0.5714285969734192,0.7241379022598267,0.5208136439323425,0.47918635606765747,0.0006038148421794176,0.9992449283599854,0.00015132775297388434,8.79090148373507e-05,0.9998773336410522,3.476124402368441e-05,audio,audio,1,0.006561477202922106,0.001300533302128315,0.0004216258821543306,0.10475314408540726,0.22642859816551208
194,etzxEpPuc6I$_$7,-1.2000000476837158,0.20020797848701477,0.0005469942698255181,0.9993515610694885,0.00010148440924240276,-0.1470695585012436,-0.03866630792617798,0.12225218117237091,1.052930474281311,1.1613337993621826,1.3222522735595703,0.38648349046707153,0.33750662207603455,0.2760099470615387,audio,text,0,0.75,0.7222222089767456,0.7419354915618896,0.524592936038971,0.47540706396102905,0.0005469942698255181,0.9993515610694885,0.00010148440924240276,8.581343718105927e-05,0.9998899698257446,2.4243832740467042e-05,audio,audio,0,0.005689932499080896,0.001171151758171618,0.000358943419996649,0.11064468324184418,0.2693217396736145
514,tmZoasNr4rU$_$20,-1.0,-0.01988968253135681,0.0004582052060868591,0.9994545578956604,8.724882354727015e-05,-0.5423564314842224,0.3523651659488678,0.22643634676933289,0.4576435685157776,1.3523651361465454,1.2264363765716553,0.5850296020507812,0.19118861854076385,0.22378180921077728,audio,text,0,0.699999988079071,0.7435897588729858,0.7291666865348816,0.5340242385864258,0.4659757614135742,0.0004582052060868591,0.9994545578956604,8.724882354727015e-05,7.208433817140758e-05,0.9999067783355713,2.1134286726010032e-05,audio,audio,0,0.004883536137640476,0.0010082166409119964,0.00030148529913276434,0.3954501152038574,0.8947216272354126
3,c7UH_rxdZv4$_$27,-1.7999999523162842,0.0007971674203872681,0.0005564234452322125,0.9993464350700378,9.707617573440075e-05,-0.7720768451690674,0.37895315885543823,0.2115584909915924,1.0279231071472168,2.178953170776367,2.0115585327148438,0.6537481546401978,0.15507900714874268,0.19117286801338196,audio,text,0,0.739130437374115,0.7066666483879089,0.7154471278190613,0.5397220253944397,0.4602779746055603,0.0005564234452322125,0.9993464350700378,9.707617573440075e-05,8.863789116730914e-05,0.9998879432678223,2.343331834708806e-05,audio,audio,0,0.005720143206417561,0.001188937108963728,0.0003609788545873016,0.5077651739120483,1.1510300636291504
