index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
554,vyB00TXsimI$_$22,0.6000000238418579,0.9428066611289978,7.5512990305171e-10,8.033683440711314e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,0.5999999046325684,0.6000036597251892,0.600278913974762,0.3333725929260254,0.33337101340293884,0.33325639367103577,vision,text,0,0.8333333134651184,0.7307692170143127,0.5806451439857483,0.49422574043273926,0.5057742595672607,7.5512990305171e-10,8.033683440711314e-11,1.0,5.266369498713175e-06,3.4085529478034005e-05,0.9999606609344482,vision,vision,0,1.5334251202148153e-08,0.0004539521469268948,2.6230043658870272e-05,0.00013064841914456338,0.00027901906287297606
204,f9O3YtZ2VfI$_$22,1.399999976158142,1.1312741041183472,2.94966190361734e-10,2.376614530175125e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.3999998569488525,1.4000036716461182,1.4002788066864014,0.3333725929260254,0.33337101340293884,0.3332563638687134,vision,text,0,0.8181818127632141,0.6206896305084229,0.5882353186607361,0.4942757487297058,0.5057242512702942,2.94966190361734e-10,2.376614530175125e-11,1.0,2.149117790395394e-06,1.3123037206241861e-05,0.9999847412109375,vision,vision,0,5.862635710229824e-09,0.00019080357742495835,1.0176874639000744e-05,0.00013064841914456338,0.00027901906287297606
675,zhpQhgha_KU$_$14,-1.5,-1.5323323011398315,3.6612565756932725e-10,2.562508712167233e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.5000001192092896,1.499996304512024,1.4997211694717407,0.3332940936088562,0.33329567313194275,0.3334103226661682,vision,vision,1,0.75,0.4285714328289032,0.7575757503509521,0.49432381987571716,0.5056761503219604,3.6612565756932725e-10,2.562508712167233e-11,1.0,2.105841986121959e-06,9.429361853108276e-06,0.9999884366989136,vision,vision,1,7.20308435120387e-09,0.0001481818762840703,7.699371053604409e-06,0.00013064841914456338,0.00027901906287297606
378,nzpVDcQ0ywM$_$1,0.0,1.525290846824646,1.7683925157552238e-10,2.4487146685348016e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.401754445851111e-07,3.6424221434572246e-06,0.00027887889882549644,0.3333725333213806,0.3333710730075836,0.33325639367103577,vision,text,0,0.5333333611488342,0.6041666865348816,0.5789473652839661,0.49443885684013367,0.505561113357544,1.7683925157552238e-10,2.4487146685348016e-11,1.0,1.374554244648607e-06,1.375828287564218e-05,0.999984860420227,vision,vision,0,3.7054095347599514e-09,0.00018768080917652696,1.0090738214785233e-05,0.00013064841914456338,0.00027901906287297606
0,c7UH_rxdZv4$_$24,-1.7999999523162842,1.2359063625335693,2.3097554424644784e-10,2.7914465877687533e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.8000000715255737,1.799996256828308,1.799721121788025,0.3332940638065338,0.33329564332962036,0.3334102928638458,vision,vision,1,0.5714285969734192,0.5757575631141663,0.6153846383094788,0.4944154918193817,0.5055844783782959,2.3097554424644784e-10,2.7914465877687533e-11,1.0,1.733995190988935e-06,1.4557815120497253e-05,0.9999836683273315,vision,vision,1,4.763577976518718e-09,0.0002014491183217615,1.0874408872041386e-05,0.00013064841914456338,0.00027901906287297606
618,yDtzw_Y-7RU$_$11,-1.399999976158142,1.5236159563064575,1.5501877559387367e-10,4.040606391142454e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.4000000953674316,1.399996280670166,1.3997211456298828,0.3332940638065338,0.33329567313194275,0.3334103226661682,vision,vision,1,0.4375,0.7941176295280457,0.6904761791229248,0.4943681061267853,0.5056319236755371,1.5501877559387367e-10,4.040606391142454e-11,1.0,1.272881149816385e-06,2.281025444972329e-05,0.9999759197235107,vision,vision,1,3.5973111156550885e-09,0.0002851412573363632,1.605440593266394e-05,0.00013064841914456338,0.00027901906287297606
576,wMbj6ajWbic$_$26,1.7999999523162842,1.182740330696106,2.007240346157957e-10,1.1668619195881469e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.7999998331069946,1.8000036478042603,1.8002787828445435,0.3333726227283478,0.33337101340293884,0.33325642347335815,vision,text,0,0.9166666865348816,0.550000011920929,0.6666666865348816,0.4942212998867035,0.5057786703109741,2.007240346157957e-10,1.1668619195881469e-11,1.0,1.7371713738612016e-06,7.9610936154495e-06,0.9999902248382568,vision,vision,0,3.908414480946476e-09,0.00012626644456759095,6.491070962511003e-06,0.00013064841914456338,0.00027901906287297606
596,wMbj6ajWbic$_$12,1.600000023841858,1.110575795173645,1.2616527267361732e-10,1.2357188189371371e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.5999999046325684,1.600003719329834,1.6002788543701172,0.3333725929260254,0.33337104320526123,0.3332563638687134,vision,text,0,0.6428571343421936,0.5199999809265137,0.6666666865348816,0.4943796992301941,0.5056203007698059,1.2616527267361732e-10,1.2357188189371371e-11,1.0,1.134108288169955e-06,8.341780812770594e-06,0.9999904632568359,vision,vision,0,2.5500810352241388e-09,0.0001225930463988334,6.3374973251484334e-06,0.00013064841914456338,0.00027901906287297606
427,phBUpBr1hSo$_$11,2.0,1.0143038034439087,1.2452308628674302e-10,1.514407002578544e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,1.9999998807907104,2.0000035762786865,2.000278949737549,0.33337265253067017,0.33337104320526123,0.3332563638687134,vision,text,0,0.4444444477558136,0.4285714328289032,0.6000000238418579,0.4945506155490875,0.5054494142532349,1.2452308628674302e-10,1.514407002578544e-11,1.0,9.702919214760186e-07,8.704432730155531e-06,0.9999903440475464,vision,vision,0,2.5712001416877683e-09,0.00012449154746718705,6.443512575060595e-06,0.00013064841914456338,0.00027901906287297606
329,k5Y_838nuGo$_$19,-0.6000000238418579,1.3151103258132935,1.2416923045321937e-10,2.1644894210304244e-11,1.0,1.401754445851111e-07,-3.6424221434572246e-06,-0.00027887889882549644,0.6000001430511475,0.5999963879585266,0.5997211337089539,0.3332940638065338,0.33329564332962036,0.3334103226661682,vision,vision,1,0.5789473652839661,0.7714285850524902,0.6904761791229248,0.49430155754089355,0.5056984424591064,1.2416923045321937e-10,2.1644894210304244e-11,1.0,9.768954214450787e-07,1.3399833733274136e-05,0.9999856948852539,vision,vision,1,2.6844162448469433e-09,0.00017815394676290452,9.56056646828074e-06,0.00013064841914456338,0.00027901906287297606
