index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
72,cW1FSBF59ik$_$18,2.5999999046325684,0.16844356060028076,0.000537601241376251,0.00740701612085104,0.992055356502533,0.13833847641944885,0.15192237496376038,0.14157724380493164,2.4616613388061523,2.448077440261841,2.4584226608276367,0.3309963643550873,0.336664617061615,0.3323390781879425,vision,audio,0,0.40909090638160706,0.5492957830429077,0.6279069781303406,0.5220606923103333,0.47793930768966675,0.000537601241376251,0.00740701612085104,0.992055356502533,0.21767088770866394,0.3240741491317749,0.45825499296188354,vision,vision,0,0.04829409718513489,1.0546493530273438,0.3558669090270996,0.005793038755655289,0.013583898544311523
229,f_pcplsH_V0$_$10,1.2000000476837158,-0.017373492941260338,0.0014580171555280685,0.010660725645720959,0.9878811836242676,0.04938846454024315,0.09732146561145782,0.07713115960359573,1.1506116390228271,1.1026785373687744,1.1228688955307007,0.3228895664215088,0.3428272306919098,0.3342832326889038,vision,audio,0,0.7272727489471436,0.5272727012634277,0.39393940567970276,0.5225822329521179,0.4774177670478821,0.0014580171555280685,0.010660725645720959,0.9878811836242676,0.4090558886528015,0.30663734674453735,0.2843067944049835,vision,text,0,0.06997927278280258,1.0857023000717163,0.4690496623516083,0.019649365916848183,0.047933001071214676
472,tIrG4oNLFzE$_$13,-2.0,0.21170063316822052,0.0012134159915149212,0.00976499356329441,0.9890215992927551,0.19639348983764648,0.20652899146080017,0.22284480929374695,2.1963934898376465,2.206528902053833,2.2228448390960693,0.33842241764068604,0.3341618478298187,0.3274156451225281,vision,text,0,0.6000000238418579,0.4923076927661896,0.489130437374115,0.5221026539802551,0.4778973460197449,0.0012134159915149212,0.00976499356329441,0.9890215992927551,0.3348119854927063,0.30142876505851746,0.36375921964645386,vision,vision,0,0.06426683068275452,1.0956828594207764,0.416841596364975,0.010896516963839531,0.026451319456100464
365,nbWiPyCm4g0$_$3,-1.7999999523162842,-1.1791132688522339,0.0008062250562943518,0.009560592472553253,0.9896332025527954,-0.8617000579833984,-0.7596308588981628,-0.9114571809768677,0.9382998943328857,1.0403690338134766,0.8885427713394165,0.33962908387184143,0.29894742369651794,0.361423522233963,vision,vision,1,0.4166666567325592,0.46666666865348816,0.4000000059604645,0.521314799785614,0.478685200214386,0.0008062250562943518,0.009560592472553253,0.9896332025527954,0.28795281052589417,0.34517329931259155,0.36687394976615906,vision,vision,1,0.06051348149776459,1.0935311317443848,0.415172815322876,0.06319732964038849,0.15182632207870483
278,jUzDDGyPkXU$_$27,-2.0,0.7907572388648987,0.0004939163918606937,0.006716849282383919,0.9927893280982971,0.7672779560089111,0.7341845035552979,0.7757035493850708,2.767277956008911,2.734184503555298,2.7757034301757812,0.329841673374176,0.3437723219394684,0.32638606429100037,vision,audio,0,0.4166666567325592,0.5,0.5400000214576721,0.5217911601066589,0.47820883989334106,0.0004939163918606937,0.006716849282383919,0.9927893280982971,0.2468414008617401,0.3273657262325287,0.4257928133010864,vision,vision,0,0.04455016180872917,1.074438214302063,0.37799763679504395,0.017919568344950676,0.04151904582977295
341,lXPQBPVc5Cw$_$28,0.800000011920929,0.5194711089134216,0.0009255912154912949,0.009985595010221004,0.9890888333320618,0.5556695461273193,0.5319475531578064,0.5540229678153992,0.24433046579360962,0.26805245876312256,0.24597704410552979,0.3368447721004486,0.3270030915737152,0.33615216612815857,vision,text,0,0.5882353186607361,0.5961538553237915,0.523809552192688,0.5224791169166565,0.4775208830833435,0.0009255912154912949,0.009985595010221004,0.9890888333320618,0.3007481098175049,0.3413957953453064,0.3578560948371887,vision,vision,0,0.06331649422645569,1.0959875583648682,0.4208218455314636,0.01081547699868679,0.02372199296951294
683,zhpQhgha_KU$_$34,1.2000000476837158,0.4995174705982208,0.0006211661966517568,0.005154547281563282,0.9942242503166199,0.5135557651519775,0.4903736114501953,0.5239905118942261,0.6864442825317383,0.7096264362335205,0.6760095357894897,0.33505699038505554,0.3254871368408203,0.33945590257644653,vision,vision,1,0.5,0.3333333432674408,0.5454545617103577,0.5213043093681335,0.47869569063186646,0.0006211661966517568,0.005154547281563282,0.9942242503166199,0.3055846691131592,0.24410387873649597,0.4503115117549896,vision,vision,1,0.03749917075037956,1.0657707452774048,0.36260852217674255,0.014049089513719082,0.03361690044403076
233,f_pcplsH_V0$_$14,-1.0,0.2961147427558899,0.0006785324076190591,0.006722469814121723,0.9925990104675293,0.326294869184494,0.306949257850647,0.33909696340560913,1.3262948989868164,1.306949257850647,1.339097023010254,0.33238035440444946,0.34051594138145447,0.3271036744117737,vision,audio,0,0.5,0.47311827540397644,0.5714285969734192,0.5218290686607361,0.4781709313392639,0.0006785324076190591,0.006722469814121723,0.9925990104675293,0.2723807394504547,0.29415908455848694,0.43346020579338074,vision,vision,0,0.045951612293720245,1.076542615890503,0.3727591931819916,0.013214553706347942,0.03214770555496216
181,etzxEpPuc6I$_$13,-2.200000047683716,0.5569980144500732,0.0010003279894590378,0.010093368589878082,0.9889063835144043,0.5790762901306152,0.5597904920578003,0.5950751900672913,2.779076337814331,2.7597904205322266,2.7950751781463623,0.33282291889190674,0.34094396233558655,0.32623305916786194,vision,audio,0,0.5277777910232544,0.49494948983192444,0.39047619700431824,0.5220339298248291,0.4779660701751709,0.0010003279894590378,0.010093368589878082,0.9889063835144043,0.3232448101043701,0.34218353033065796,0.3345716595649719,vision,audio,1,0.06432940065860748,1.098339319229126,0.4362231194972992,0.014425723813474178,0.03528469800949097
182,etzxEpPuc6I$_$12,0.6666666865348816,0.5614240169525146,0.0009860564023256302,0.0075438497588038445,0.9914700388908386,0.6049407720565796,0.5752969980239868,0.6223096251487732,0.061725914478302,0.09136968851089478,0.0443570613861084,0.3349442183971405,0.32276007533073425,0.34229573607444763,vision,vision,1,0.5555555820465088,0.375,0.4000000059604645,0.5215612649917603,0.47843873500823975,0.0009860564023256302,0.0075438497588038445,0.9914700388908386,0.35886064171791077,0.2828044593334198,0.35833486914634705,vision,text,0,0.052185703068971634,1.09270441532135,0.4220901429653168,0.019409656524658203,0.04701262712478638
