index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision
407,ob23OKe5a9Q$_$7,0.6000000238418579,-0.5317113399505615,0.30209168791770935,0.34760621190071106,0.3503021001815796,-0.7305753231048584,-0.720844030380249,-0.7180981040000916,1.3305753469467163,1.320844054222107,1.3180980682373047,0.3284156620502472,0.3348701000213623,0.3367142379283905,vision,vision,1,0.7647058963775635,0.7395833134651184,0.7413793206214905
456,rnaNMUZpvvg$_$7,-0.4000000059604645,0.5366510152816772,0.3106948435306549,0.3622002601623535,0.32710492610931396,0.4995003044605255,0.4938441514968872,0.479595422744751,0.89950031042099,0.8938441276550293,0.8795953989028931,0.3276551067829132,0.331382691860199,0.34096214175224304,audio,vision,0,0.7777777910232544,0.7586206793785095,0.7058823704719543
519,tmZoasNr4rU$_$4,-0.800000011920929,-1.1429359912872314,0.33553093671798706,0.32740527391433716,0.3370637893676758,-1.2314658164978027,-1.23012113571167,-1.238682508468628,0.4314658045768738,0.43012112379074097,0.438682496547699,0.3346313238143921,0.3355325162410736,0.3298361897468567,vision,audio,0,0.7916666865348816,0.6879432797431946,0.6964285969734192
532,v0zCBqDeKcE$_$3,0.6000000238418579,-1.3652280569076538,0.3341011106967926,0.31246915459632874,0.35342973470687866,-1.4202746152877808,-1.4207563400268555,-1.4376583099365234,2.0202746391296387,2.020756244659424,2.037658214569092,0.3372832238674164,0.3369584381580353,0.32575833797454834,vision,text,0,0.7857142686843872,0.6600000262260437,0.7166666388511658
63,cW1FSBF59ik$_$11,-1.0,-1.059706449508667,0.28999122977256775,0.34187063574790955,0.3681381344795227,-1.1766657829284668,-1.1755940914154053,-1.184147596359253,0.1766657829284668,0.17559409141540527,0.18414759635925293,0.3347511887550354,0.33546948432922363,0.32977938652038574,vision,audio,0,0.7058823704719543,0.6941176652908325,0.7281553149223328
160,d6hH302o4v8$_$35,-1.600000023841858,-1.8661121129989624,0.28493356704711914,0.3394228219985962,0.37564364075660706,-1.8469399213790894,-1.8500818014144897,-1.87992262840271,0.24693989753723145,0.25008177757263184,0.27992260456085205,0.34130868315696716,0.3391707241535187,0.31952065229415894,vision,text,0,0.7222222089767456,0.7179487347602844,0.7659574747085571
109,d3_k5Xpfmik$_$16,2.0,2.516174554824829,0.24695701897144318,0.4694107174873352,0.28363221883773804,2.3099284172058105,2.311586856842041,2.302593469619751,0.30992841720581055,0.311586856842041,0.302593469619751,0.33206412196159363,0.33096450567245483,0.33697134256362915,audio,vision,0,0.6000000238418579,0.8260869383811951,0.5714285969734192
41,cM3Yna7AavY$_$3,1.0,0.25463104248046875,0.3599608838558197,0.36277735233306885,0.2772618234157562,0.27398383617401123,0.2673017084598541,0.2540050148963928,0.7260161638259888,0.7326983213424683,0.7459949851036072,0.33926424384117126,0.3347603976726532,0.32597529888153076,audio,text,0,0.8125,0.7234042286872864,0.5862069129943848
479,tIrG4oNLFzE$_$1,2.799999952316284,1.1080551147460938,0.38279256224632263,0.3193106949329376,0.29789668321609497,1.124583125114441,1.1211724281311035,1.123903512954712,1.6754168272018433,1.6788275241851807,1.6760964393615723,0.3342421054840088,0.33196982741355896,0.33378809690475464,text,text,1,0.9166666865348816,0.7317073345184326,0.6938775777816772
355,lXPQBPVc5Cw$_$12,-2.0,-0.934334397315979,0.23050688207149506,0.2524288594722748,0.5170642137527466,-1.0964473485946655,-1.0948137044906616,-1.1007521152496338,0.9035526514053345,0.9051862955093384,0.8992478847503662,0.332736074924469,0.3316507339477539,0.3356131911277771,vision,vision,1,0.692307710647583,0.6428571343421936,1.0
303,k5Y_838nuGo$_$25,-0.20000000298023224,-0.8750230073928833,0.3749874234199524,0.2916388511657715,0.3333737552165985,-0.9970575571060181,-0.9942229390144348,-0.9946025013923645,0.797057569026947,0.7942229509353638,0.7946025133132935,0.3321588635444641,0.3340472877025604,0.3337938189506531,text,audio,0,0.8571428656578064,0.6382978558540344,0.7017543911933899
357,lXPQBPVc5Cw$_$14,-2.200000047683716,-1.0205541849136353,0.342115193605423,0.3534480035305023,0.3044368028640747,-1.1105766296386719,-1.108293890953064,-1.1113917827606201,1.089423418045044,1.0917061567306519,1.0886082649230957,0.33365845680236816,0.33213862776756287,0.3342028856277466,audio,vision,0,0.7272727489471436,0.6507936716079712,0.5733333230018616
