index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision
344,lXPQBPVc5Cw$_$3,-2.4000000953674316,-1.14210045337677,0.38435760140419006,0.231647789478302,0.3839946687221527,-1.5226994752883911,-1.5171465873718262,-1.4650754928588867,0.8773006200790405,0.8828535079956055,0.9349246025085449,0.3472100794315338,0.3433753550052643,0.3094145655632019,text,text,1,0.625,0.4615384638309479,0.6774193644523621
63,cW1FSBF59ik$_$11,-1.0,-1.081809163093567,0.3548886477947235,0.3208751678466797,0.324236124753952,-1.3321950435638428,-1.3077282905578613,-1.3011219501495361,0.3321950435638428,0.30772829055786133,0.30112195014953613,0.32110270857810974,0.3372061550617218,0.34169113636016846,text,vision,0,0.5882353186607361,0.6235294342041016,0.5922330021858215
93,cXypl4FnoZo$_$10,2.0,0.8081449866294861,0.4065364897251129,0.2981150448322296,0.29534846544265747,0.7829189300537109,0.7906869053840637,0.7562720775604248,1.217081069946289,1.209313154220581,1.2437279224395752,0.3374093770980835,0.3426922559738159,0.3198983669281006,text,audio,0,0.6666666865348816,0.6060606241226196,0.5641025900840759
428,phBUpBr1hSo$_$10,-1.399999976158142,0.2733086049556732,0.35970360040664673,0.30682459473609924,0.3334718644618988,0.12028278410434723,0.11867424100637436,0.12965360283851624,1.5202827453613281,1.5186742544174194,1.529653549194336,0.33504706621170044,0.3361266851425171,0.32882624864578247,text,audio,0,0.5555555820465088,0.5666666626930237,0.5714285969734192
607,yDtzw_Y-7RU$_$22,2.0,0.965697169303894,0.4156002402305603,0.26199084520339966,0.3224089443683624,0.9661104679107666,0.9694600105285645,0.9368575811386108,1.0338895320892334,1.0305399894714355,1.0631424188613892,0.33899515867233276,0.3412737548351288,0.3197309970855713,text,audio,0,0.7142857313156128,0.5625,0.6315789222717285
597,wMbj6ajWbic$_$15,2.0,0.3757815957069397,0.34162187576293945,0.2993532419204712,0.35902491211891174,0.26573431491851807,0.2316923290491104,0.27804675698280334,1.734265685081482,1.7683076858520508,1.721953272819519,0.33793917298316956,0.31569668650627136,0.34636417031288147,vision,vision,1,0.529411792755127,0.54347825050354,0.6000000238418579
46,cM3Yna7AavY$_$6,2.799999952316284,0.9651963114738464,0.37566080689430237,0.284061074256897,0.34027817845344543,0.9599319696426392,0.9649980664253235,0.9399425983428955,1.840067982673645,1.8350019454956055,1.8600573539733887,0.33658772706985474,0.3400154113769531,0.32339683175086975,text,audio,0,0.6000000238418579,0.5446428656578064,0.6000000238418579
353,lXPQBPVc5Cw$_$10,-2.200000047683716,-0.7419347763061523,0.41137856245040894,0.28784576058387756,0.3007756471633911,-0.8998883962631226,-0.8710500597953796,-0.8935166597366333,1.3001116514205933,1.3289499282836914,1.3064833879470825,0.34114640951156616,0.32202693819999695,0.3368265926837921,text,text,1,0.6734693646430969,0.5789473652839661,0.562841534614563
195,etzxEpPuc6I$_$6,0.4000000059604645,0.759063184261322,0.4326413571834564,0.23236608505249023,0.3349926173686981,0.7185759544372559,0.7241764664649963,0.7021670341491699,0.3185759484767914,0.32417646050453186,0.30216702818870544,0.33088219165802,0.3271965980529785,0.3419211506843567,text,vision,0,0.75,0.5277777910232544,0.6744186282157898
173,dq3Nf_lMPnE$_$5,1.2000000476837158,0.5151506066322327,0.3613128364086151,0.26147833466529846,0.37720879912376404,0.48209965229034424,0.47977161407470703,0.4592421352863312,0.7179003953933716,0.7202284336090088,0.740757942199707,0.3389061987400055,0.3373318910598755,0.32376188039779663,vision,text,0,0.6666666865348816,0.5833333134651184,0.7307692170143127
