index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision
6,c7UH_rxdZv4$_$22,-2.4000000953674316,0.6117196083068848,0.2334616482257843,0.3870837390422821,0.3794546127319336,0.7183823585510254,0.7235231995582581,0.7112241387367249,3.118382453918457,3.123523235321045,3.1112241744995117,0.332868367433548,0.32946348190307617,0.33766815066337585,audio,vision,0,0.5714285969734192,0.6721311211585999,0.7534246444702148
685,zhpQhgha_KU$_$32,0.800000011920929,1.0875794887542725,0.2875448763370514,0.3691481947898865,0.34330689907073975,1.2049323320388794,1.1896328926086426,1.1963045597076416,0.40493232011795044,0.3896328806877136,0.39630454778671265,0.32803264260292053,0.33822521567344666,0.3337421417236328,audio,audio,1,0.6499999761581421,0.6190476417541504,0.6710526347160339
64,cW1FSBF59ik$_$10,-1.0,0.4500793516635895,0.31432563066482544,0.34607112407684326,0.3396032452583313,0.5569626688957214,0.5649605989456177,0.5561811923980713,1.5569627285003662,1.5649605989456177,1.5561811923980713,0.33493033051490784,0.3296155035495758,0.33545422554016113,audio,vision,0,0.7777777910232544,0.6666666865348816,0.7441860437393188
462,rnaNMUZpvvg$_$13,-2.0,-1.5046342611312866,0.40272048115730286,0.31501054763793945,0.2822690010070801,-1.3984200954437256,-1.414903163909912,-1.3738658428192139,0.6015799045562744,0.5850968360900879,0.6261341571807861,0.3349417746067047,0.34616753458976746,0.31889063119888306,text,audio,0,0.875,0.5882353186607361,0.6190476417541504
51,cW1FSBF59ik$_$21,1.600000023841858,0.7544212937355042,0.14583230018615723,0.4514467418193817,0.4027210474014282,0.9208945035934448,0.9169303178787231,0.9152664542198181,0.6791055202484131,0.6830697059631348,0.6847335696220398,0.33546802401542664,0.33281880617141724,0.33171316981315613,audio,text,0,0.38461539149284363,0.7931034564971924,0.8235294222831726
262,iiK8YX8oH1E$_$14,-1.2000000476837158,-0.48199689388275146,0.30702677369117737,0.36121752858161926,0.331755667924881,-0.28123360872268677,-0.3253723382949829,-0.2412208467721939,0.918766438961029,0.8746277093887329,0.9587792158126831,0.33163270354270935,0.3622395098209381,0.30612775683403015,audio,audio,1,0.8571428656578064,0.7631579041481018,0.804347813129425
263,iiK8YX8oH1E$_$17,1.600000023841858,2.1291890144348145,0.3666847348213196,0.24899566173553467,0.38431957364082336,2.2896108627319336,2.23386287689209,2.270004987716675,0.6896108388900757,0.6338628530502319,0.6700049638748169,0.31666213274002075,0.3540121912956238,0.32932570576667786,vision,audio,0,0.8666666746139526,0.5199999809265137,0.8275862336158752
645,yvsjCA6Y5Fc$_$15,-2.0,-0.02517998218536377,0.2876091003417969,0.37759071588516235,0.33480021357536316,0.1340290606021881,0.09583674371242523,0.14770159125328064,2.1340291500091553,2.095836639404297,2.1477015018463135,0.32761064171791077,0.3536157011985779,0.3187735974788666,audio,audio,1,0.7142857313156128,0.7017543911933899,0.7352941036224365
636,yvsjCA6Y5Fc$_$4,-0.20000000298023224,-0.6171873807907104,0.30339285731315613,0.3695845305919647,0.32702264189720154,-0.5420917272567749,-0.5269564986228943,-0.5241146683692932,0.34209173917770386,0.32695651054382324,0.32411468029022217,0.32601526379585266,0.33603471517562866,0.33795005083084106,audio,vision,0,0.6842105388641357,0.6315789222717285,0.6617646813392639
664,zhpQhgha_KU$_$5,-2.200000047683716,-1.4269778728485107,0.36094605922698975,0.389164537191391,0.24988937377929688,-1.3096264600753784,-1.322180151939392,-1.2879199981689453,0.8903735876083374,0.8778198957443237,0.9120800495147705,0.33523961901664734,0.343763142824173,0.3209972679615021,audio,audio,1,0.782608687877655,0.6666666865348816,0.5348837375640869
