index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision
91,cXypl4FnoZo$_$8,1.399999976158142,0.2906157076358795,0.25667357444763184,0.26600608229637146,0.4773203432559967,0.3750230073928833,0.3846573829650879,0.44492611289024353,1.0249769687652588,1.0153425931930542,0.9550738334655762,0.3155065178871155,0.3216449022293091,0.36284855008125305,vision,vision,1,0.5652173757553101,0.4507042169570923,0.6309523582458496
324,k5Y_838nuGo$_$12,0.20000000298023224,0.018001899123191833,0.28277358412742615,0.2863020896911621,0.43092426657676697,-0.054834090173244476,-0.04178790748119354,0.063005730509758,0.2548340857028961,0.24178791046142578,0.13699427247047424,0.30374786257743835,0.31177765130996704,0.3844745457172394,vision,vision,1,0.6842105388641357,0.5555555820465088,0.6481481194496155
18,c7UH_rxdZv4$_$8,-2.799999952316284,0.9907341599464417,0.345411092042923,0.299775630235672,0.3548133075237274,0.9645916223526001,0.9563133120536804,1.0099972486495972,3.764591693878174,3.7563133239746094,3.809997081756592,0.3413103222846985,0.3470084071159363,0.31168133020401,vision,audio,0,0.800000011920929,0.5955055952072144,0.5692307949066162
284,jUzDDGyPkXU$_$3,0.0,0.44783586263656616,0.28740668296813965,0.29765209555625916,0.4149412214756012,0.4497263431549072,0.4869263768196106,0.5162056684494019,0.4497263431549072,0.4869263768196106,0.5162056684494019,0.3566586375236511,0.33108627796173096,0.31225505471229553,vision,text,0,0.5555555820465088,0.4444444477558136,0.5
47,cM3Yna7AavY$_$9,-0.20000000298023224,1.0928527116775513,0.3348448872566223,0.35757702589035034,0.3075781464576721,0.8455299139022827,0.8544374108314514,0.9671348929405212,1.0455299615859985,1.0544373989105225,1.1671348810195923,0.36147409677505493,0.35509151220321655,0.28343436121940613,audio,text,0,0.7222222089767456,0.6575342416763306,0.5057471394538879
202,f9O3YtZ2VfI$_$20,-0.4000000059604645,-0.42441442608833313,0.24825650453567505,0.33391979336738586,0.4178237020969391,-0.6630344390869141,-0.6636818051338196,-0.5150726437568665,0.2630344331264496,0.2636817991733551,0.11507263779640198,0.29912593960762024,0.29873889684677124,0.4021351635456085,vision,vision,1,0.5,0.5151515007019043,0.5128205418586731
584,wMbj6ajWbic$_$1,0.5,-0.009935818612575531,0.2238669991493225,0.3575814366340637,0.41855156421661377,-0.06306014209985733,-0.04368701949715614,0.053029242902994156,0.5630601644515991,0.5436870455741882,0.44697076082229614,0.3029521107673645,0.31492072343826294,0.38212716579437256,vision,vision,1,0.6000000238418579,0.699999988079071,0.6666666865348816
233,f_pcplsH_V0$_$14,-1.0,-0.6794292330741882,0.2262372374534607,0.3312102258205414,0.4425525367259979,-0.9265516400337219,-0.9440208077430725,-0.8190463781356812,0.07344835996627808,0.05597919225692749,0.18095362186431885,0.3518539071083069,0.364364355802536,0.2837817668914795,vision,audio,0,0.5666666626930237,0.6236559152603149,0.6607142686843872
346,lXPQBPVc5Cw$_$5,-1.0,0.17985111474990845,0.31200599670410156,0.31532663106918335,0.3726673424243927,0.10398252308368683,0.14711962640285492,0.22322046756744385,1.1039825677871704,1.1471196413040161,1.2232204675674438,0.36966246366500854,0.3391071856021881,0.29123035073280334,vision,text,0,0.7142857313156128,0.5921052694320679,0.5760869383811951
491,tStelxIAHjw$_$12,-1.0,0.3343934714794159,0.2796752154827118,0.39437249302864075,0.32595229148864746,0.23659910261631012,0.2936468720436096,0.31177303194999695,1.236599087715149,1.2936468124389648,1.3117730617523193,0.36329537630081177,0.32412225008010864,0.31258243322372437,audio,text,0,0.75,0.7931034564971924,0.5882353186607361
382,nzpVDcQ0ywM$_$4,-1.600000023841858,-0.4096395671367645,0.24383094906806946,0.31014853715896606,0.44602054357528687,-0.7137524485588074,-0.7219852805137634,-0.5970297455787659,0.8862475752830505,0.8780147433280945,1.0029702186584473,0.3560742735862732,0.36198580265045166,0.28193992376327515,vision,audio,0,0.5666666626930237,0.5555555820465088,0.6279069781303406
11,c7UH_rxdZv4$_$3,-0.800000011920929,-0.34720608592033386,0.3991887867450714,0.19821928441524506,0.40259191393852234,-0.5329049825668335,-0.49617666006088257,-0.3652813732624054,0.26709502935409546,0.3038233518600464,0.43471863865852356,0.3781664967536926,0.35138341784477234,0.27045005559921265,vision,text,0,0.8571428656578064,0.3636363744735718,0.6153846383094788
576,wMbj6ajWbic$_$26,1.7999999523162842,1.0916155576705933,0.3832530677318573,0.23877540230751038,0.37797150015830994,1.1001490354537964,1.1143838167190552,1.1415644884109497,0.6998509168624878,0.685616135597229,0.6584354639053345,0.32100287079811096,0.3302730619907379,0.34872403740882874,text,vision,0,0.9166666865348816,0.550000011920929,0.6666666865348816
80,cXypl4FnoZo$_$23,0.4000000059604645,-0.15088197588920593,0.47706180810928345,0.20286381244659424,0.3200743794441223,-0.23332257568836212,-0.22387893497943878,-0.08308299630880356,0.6333225965499878,0.6238789558410645,0.48308300971984863,0.2967735528945923,0.3024320602416992,0.4007943868637085,text,vision,0,0.8571428656578064,0.30000001192092896,0.4166666567325592
319,k5Y_838nuGo$_$9,1.7999999523162842,-0.04489920288324356,0.21821437776088715,0.35408255457878113,0.4277030825614929,-0.13842885196208954,-0.11505863070487976,0.026730593293905258,1.9384287595748901,1.9150586128234863,1.7732694149017334,0.2907600998878479,0.3046729564666748,0.4045669734477997,vision,vision,1,0.5,0.6086956262588501,0.5925925970077515
53,cW1FSBF59ik$_$23,1.399999976158142,1.4003808498382568,0.22856998443603516,0.3453870117664337,0.42604297399520874,1.3806724548339844,1.3867698907852173,1.4362589120864868,0.019327521324157715,0.013230085372924805,0.03625893592834473,0.3356860876083374,0.3398047983646393,0.3245091438293457,vision,audio,0,0.523809552192688,0.602150559425354,0.6071428656578064
117,d3_k5Xpfmik$_$7,0.4000000059604645,0.04969761148095131,0.22511352598667145,0.31805509328842163,0.4568314254283905,0.014007069170475006,0.032290708273649216,0.10625730454921722,0.38599294424057007,0.36770930886268616,0.29374271631240845,0.30865514278411865,0.3201507031917572,0.37119409441947937,vision,vision,1,0.5,0.5421686768531799,0.6190476417541504
248,fvVhgmXxadc$_$1,-0.4000000059604645,0.2593601942062378,0.2668479382991791,0.33417853713035583,0.3989734649658203,0.22371895611286163,0.2722616195678711,0.31856122612953186,0.6237189769744873,0.6722615957260132,0.7185612320899963,0.36567097902297974,0.33183860778808594,0.30249038338661194,vision,text,0,0.6499999761581421,0.6346153616905212,0.6136363744735718
460,rnaNMUZpvvg$_$11,-2.5999999046325684,0.28990986943244934,0.19085094332695007,0.4488050043582916,0.3603440523147583,0.22419704496860504,0.23501819372177124,0.2968091368675232,2.8241970539093018,2.8350181579589844,2.8968091011047363,0.35168933868408203,0.3441597521305084,0.30415090918540955,audio,text,0,0.4166666567325592,0.7105262875556946,0.4888888895511627
