index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
119,d3_k5Xpfmik$_$9,1.399999976158142,1.3662081956863403,4.701204670709558e-05,4.249023550073616e-05,0.9999105930328369,vision,1.0,0.75,0.8684210777282715
448,rnaNMUZpvvg$_$20,0.800000011920929,1.361369013786316,3.61852980859112e-05,4.916007674182765e-05,0.9999146461486816,vision,0.800000011920929,0.7479674816131592,0.7777777910232544
592,wMbj6ajWbic$_$8,-0.20000000298023224,1.0525050163269043,5.5251108278753236e-05,5.60859298275318e-05,0.99988853931427,vision,1.0,0.7916666865348816,0.8214285969734192
195,etzxEpPuc6I$_$6,0.4000000059604645,0.31271398067474365,3.511148315737955e-05,4.260340938344598e-05,0.9999222755432129,vision,0.8333333134651184,0.7222222089767456,0.8139534592628479
503,tStelxIAHjw$_$8,-2.0,1.730911374092102,1.8229262423119508e-05,2.9509714295272715e-05,0.9999521970748901,vision,0.6666666865348816,0.7272727489471436,0.9230769276618958
127,d6hH302o4v8$_$20,1.0,-0.04658528044819832,3.847378684440628e-05,5.627277641906403e-05,0.9999052286148071,vision,0.8571428656578064,0.8399999737739563,0.7666666507720947
274,iiK8YX8oH1E$_$8,-1.0,-1.3578754663467407,3.810887210420333e-05,5.073114516562782e-05,0.9999110698699951,vision,0.8333333134651184,0.78125,0.7894737124443054
515,tmZoasNr4rU$_$1,0.0,0.06153387576341629,3.460506195551716e-05,5.3609841415891424e-05,0.9999117851257324,vision,0.7272727489471436,0.7446808218955994,0.7719298005104065
26,c7UH_rxdZv4$_$16,-2.0,-1.9279229640960693,3.859201751765795e-05,3.5931734601035714e-05,0.9999254941940308,vision,1.0,0.7727272510528564,0.7692307829856873
187,etzxEpPuc6I$_$19,-0.5,-2.5512452125549316,3.182022919645533e-05,4.892355718766339e-05,0.9999192953109741,vision,0.7599999904632568,0.7602339386940002,0.843137264251709
247,fvVhgmXxadc$_$14,0.0,0.8040691614151001,4.548651122604497e-05,5.3901811043033376e-05,0.9999005794525146,vision,0.8947368264198303,0.7735849022865295,0.7142857313156128
71,cW1FSBF59ik$_$19,0.20000000298023224,-0.38016700744628906,4.4273303501540795e-05,6.389634654624388e-05,0.9998918771743774,vision,0.800000011920929,0.7916666865348816,0.8620689511299133
278,jUzDDGyPkXU$_$27,-2.0,-3.416149139404297,4.56680754723493e-05,6.117302837083116e-05,0.9998931884765625,vision,0.8333333134651184,0.761904776096344,0.7400000095367432
74,cXypl4FnoZo$_$25,-1.2000000476837158,-0.7041780948638916,3.252647729823366e-05,4.5740947825834155e-05,0.9999216794967651,vision,0.8095238208770752,0.7755101919174194,0.7966101765632629
408,ob23OKe5a9Q$_$6,0.0,-1.4687857627868652,3.011502485605888e-05,4.524035830399953e-05,0.9999245405197144,vision,0.8799999952316284,0.8846153616905212,0.8571428656578064
173,dq3Nf_lMPnE$_$5,1.2000000476837158,-0.9482353925704956,3.686114359879866e-05,5.713899008696899e-05,0.999906063079834,vision,0.800000011920929,0.8333333134651184,0.807692289352417
538,v0zCBqDeKcE$_$9,1.7999999523162842,1.8716765642166138,2.842214598786086e-05,5.471165422932245e-05,0.9999169111251831,vision,0.7777777910232544,0.9047619104385376,0.8399999737739563
478,tIrG4oNLFzE$_$18,-2.200000047683716,-3.9048469066619873,4.16686489188578e-05,6.074721022741869e-05,0.9998974800109863,vision,0.8799999952316284,0.8484848737716675,0.8227847814559937
588,wMbj6ajWbic$_$4,1.0,-1.1466214656829834,2.7699294150806963e-05,4.122285099583678e-05,0.9999310970306396,vision,0.800000011920929,0.800000011920929,1.0
608,yDtzw_Y-7RU$_$23,2.200000047683716,1.2986239194869995,3.199221464456059e-05,4.285352770239115e-05,0.9999251365661621,vision,0.8333333134651184,0.78125,0.8421052694320679
110,d3_k5Xpfmik$_$19,0.20000000298023224,2.018869638442993,4.2280942579964176e-05,6.0225349443499e-05,0.9998974800109863,vision,0.8529411554336548,0.8240740895271301,0.7984496355056763
148,d6hH302o4v8$_$13,-2.0,-3.9847359657287598,4.970085501554422e-05,5.585049802903086e-05,0.999894380569458,vision,0.9166666865348816,0.7631579041481018,0.7575757503509521
94,cXypl4FnoZo$_$13,-1.0,-0.5169033408164978,5.6437689636368304e-05,7.604320126120001e-05,0.9998675584793091,vision,0.8500000238418579,0.800000011920929,0.6000000238418579
501,tStelxIAHjw$_$6,1.600000023841858,1.7593244314193726,5.2161609346512705e-05,8.865806739777327e-05,0.999859094619751,vision,0.8571428656578064,0.9285714030265808,0.625
488,tStelxIAHjw$_$11,-2.799999952316284,-3.0016942024230957,4.108000575797632e-05,3.530985122779384e-05,0.999923586845398,vision,1.0,0.7058823704719543,0.8999999761581421
254,fvVhgmXxadc$_$6,-0.20000000298023224,-1.8726786375045776,3.373227809788659e-05,3.803741856245324e-05,0.9999282360076904,vision,0.8799999952316284,0.7333333492279053,0.8472222089767456
493,tStelxIAHjw$_$14,-1.7999999523162842,-1.828850269317627,2.2698093744111247e-05,3.165356974932365e-05,0.9999456405639648,vision,0.875,0.8571428656578064,0.9411764740943909
430,phBUpBr1hSo$_$12,1.7999999523162842,-0.07966996729373932,3.295573696959764e-05,4.7435220039915293e-05,0.9999196529388428,vision,0.8399999737739563,0.8266666531562805,0.800000011920929
671,zhpQhgha_KU$_$10,0.6000000238418579,1.307918906211853,3.059763184865005e-05,4.7935816837707534e-05,0.999921441078186,vision,0.7647058963775635,0.7722772359848022,0.8518518805503845
387,nzpVDcQ0ywM$_$11,0.0,-0.7875912189483643,3.581934652174823e-05,3.665783515316434e-05,0.9999275207519531,vision,0.9230769276618958,0.7352941036224365,0.8536585569381714
581,wMbj6ajWbic$_$23,1.7999999523162842,1.902488350868225,3.429673597565852e-05,4.381309918244369e-05,0.9999217987060547,vision,0.800000011920929,0.7241379022598267,0.7941176295280457
267,iiK8YX8oH1E$_$3,-1.25,-0.6376427412033081,3.599119372665882e-05,4.540485315374099e-05,0.9999185800552368,vision,0.7857142686843872,0.7037037014961243,0.71875
499,tStelxIAHjw$_$4,-2.799999952316284,-2.765660285949707,3.602290598792024e-05,5.737716128351167e-05,0.9999066591262817,vision,0.7777777910232544,0.790123462677002,0.7731958627700806
241,f_pcplsH_V0$_$9,-2.4000000953674316,-2.11673903465271,3.790413757087663e-05,7.642270065844059e-05,0.9998856782913208,vision,0.8333333134651184,1.0,0.8095238208770752
480,tIrG4oNLFzE$_$3,2.5999999046325684,2.3356707096099854,3.998975807917304e-05,4.0998333133757114e-05,0.999919056892395,vision,0.8571428656578064,0.6666666865348816,0.8297872543334961
96,cXypl4FnoZo$_$15,0.0,0.15918686985969543,3.1354647944681346e-05,4.516900298767723e-05,0.9999234676361084,vision,0.8333333134651184,0.800000011920929,0.843137264251709
128,d6hH302o4v8$_$21,-2.4000000953674316,-1.8598062992095947,2.7071626391261816e-05,4.099616489838809e-05,0.9999319314956665,vision,0.8181818127632141,0.8275862336158752,0.8235294222831726
222,f9O3YtZ2VfI$_$14,1.2000000476837158,0.42793741822242737,3.359883703524247e-05,3.269923399784602e-05,0.9999337196350098,vision,0.8888888955116272,0.6666666865348816,0.8888888955116272
248,fvVhgmXxadc$_$1,-0.4000000059604645,1.182462215423584,4.3228963477304205e-05,5.018068623030558e-05,0.9999065399169922,vision,0.8999999761581421,0.7692307829856873,0.7954545617103577
375,nzpVDcQ0ywM$_$21,-1.399999976158142,-3.079049587249756,4.19473071815446e-05,6.0509340983117e-05,0.9998974800109863,vision,0.9333333373069763,0.9038461446762085,0.761904776096344
472,tIrG4oNLFzE$_$13,-2.0,-0.574741542339325,4.2922743887174875e-05,5.65113514312543e-05,0.9999005794525146,vision,0.8799999952316284,0.8038461804389954,0.7572463750839233
535,v0zCBqDeKcE$_$4,0.0,1.1376347541809082,3.4539654734544456e-05,4.1997114749392495e-05,0.9999234676361084,vision,0.8823529481887817,0.7777777910232544,0.8571428656578064
