index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
91,cXypl4FnoZo$_$8,1.399999976158142,0.768692672252655,5.536420758289751e-06,0.999994158744812,2.5605737619116553e-07,audio,0.782608687877655,0.8028169274330139,0.8214285969734192
324,k5Y_838nuGo$_$12,0.20000000298023224,1.2846912145614624,7.867644853831735e-06,0.9999918937683105,2.3437249296875962e-07,audio,0.9473684430122375,0.7555555701255798,0.7777777910232544
18,c7UH_rxdZv4$_$8,-2.799999952316284,1.1570402383804321,7.746768460492603e-06,0.9999918937683105,3.193377722254809e-07,audio,0.8500000238418579,0.7528089880943298,0.8153846263885498
284,jUzDDGyPkXU$_$3,0.0,0.8293054103851318,8.922249435272533e-06,0.9999905824661255,4.840639462599938e-07,audio,0.6666666865348816,0.5555555820465088,0.75
47,cM3Yna7AavY$_$9,-0.20000000298023224,1.2092533111572266,6.817078883614158e-06,0.999992847442627,3.0990887012194435e-07,audio,0.7777777910232544,0.7397260069847107,0.8045976758003235
202,f9O3YtZ2VfI$_$20,-0.4000000059604645,0.8732850551605225,7.5675907282857224e-06,0.9999921321868896,3.3303624036307156e-07,audio,0.75,0.6969696879386902,0.7692307829856873
584,wMbj6ajWbic$_$1,0.5,1.632144808769226,8.59239480632823e-06,0.9999910593032837,3.311678824502451e-07,audio,0.8999999761581421,0.8500000238418579,0.8333333134651184
233,f_pcplsH_V0$_$14,-1.0,-0.12033163011074066,5.169952146388823e-06,0.9999946355819702,2.1950042139451398e-07,audio,0.800000011920929,0.7956989407539368,0.7946428656578064
346,lXPQBPVc5Cw$_$5,-1.0,0.897423505783081,6.627883067267248e-06,0.999993085861206,2.460249675095838e-07,audio,0.8928571343421936,0.7894737124443054,0.8369565010070801
491,tStelxIAHjw$_$12,-1.0,0.39807188510894775,5.902858902118169e-06,0.9999939203262329,1.663256625761278e-07,audio,1.0,0.9655172228813171,0.7941176295280457
382,nzpVDcQ0ywM$_$4,-1.600000023841858,0.8771395683288574,4.695093593909405e-06,0.9999951124191284,2.211164229493079e-07,audio,0.7666666507720947,0.8194444179534912,0.8372092843055725
11,c7UH_rxdZv4$_$3,-0.800000011920929,0.4487365484237671,6.750740340066841e-06,0.9999929666519165,2.920696431374381e-07,audio,0.8571428656578064,0.9090909361839294,0.8461538553237915
576,wMbj6ajWbic$_$26,1.7999999523162842,1.7735354900360107,9.231950571120251e-06,0.9999904632568359,3.166597650761105e-07,audio,1.0,0.8999999761581421,0.875
80,cXypl4FnoZo$_$23,0.4000000059604645,-1.271918535232544,1.135280490416335e-05,0.999988317489624,3.2000303917811834e-07,audio,1.0,0.699999988079071,0.8333333134651184
319,k5Y_838nuGo$_$9,1.7999999523162842,0.9425806999206543,3.7961842735967366e-06,0.9999960660934448,1.931065014559863e-07,audio,0.625,0.8695651888847351,0.7037037014961243
53,cW1FSBF59ik$_$23,1.399999976158142,1.784795880317688,5.5429823078156915e-06,0.999994158744812,2.414245443560503e-07,audio,0.761904776096344,0.8172042965888977,0.7678571343421936
