index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
95,cXypl4FnoZo$_$12,2.0,1.9545403718948364,1.0,1.4820489280253923e-10,2.0760282382070727e-09,text,0.4000000059604645,0.380952388048172,0.4897959232330322
346,lXPQBPVc5Cw$_$5,-1.0,0.14457745850086212,1.0,8.208148744026644e-11,1.0170070341430915e-09,text,0.5357142686843872,0.34210526943206787,0.32608696818351746
207,f9O3YtZ2VfI$_$29,-2.0,0.8314827680587769,1.0,1.371631141999785e-10,1.6029547689200285e-09,text,0.25,0.25757575035095215,0.3164556920528412
441,phBUpBr1hSo$_$5,-1.399999976158142,0.6794061064720154,1.0,7.63413082749409e-11,1.8205998930653777e-09,text,0.29411765933036804,0.3396226465702057,0.4736842215061188
97,cXypl4FnoZo$_$14,-0.6000000238418579,1.0831513404846191,1.0,1.2219754375042413e-10,1.224150225631604e-09,text,0.4137931168079376,0.3918918967247009,0.3595505654811859
236,f_pcplsH_V0$_$2,1.399999976158142,0.2920028865337372,1.0,1.2229080248449264e-10,1.1649128328627967e-09,text,0.6428571343421936,0.517241358757019,0.4000000059604645
660,zhpQhgha_KU$_$29,-1.2000000476837158,-0.2026195526123047,1.0,1.9881925272802192e-10,2.0433121861174186e-09,text,0.4285714328289032,0.5,0.3333333432674408
416,pLTX3ipuDJI$_$14,-2.0,-1.0148550271987915,1.0,1.370877855677577e-10,1.3141432386731822e-09,text,0.5833333134651184,0.375,0.28205129504203796
393,nzpVDcQ0ywM$_$17,1.600000023841858,1.3782600164413452,1.0,1.0552304863242767e-10,1.5133343467255145e-09,text,0.5,0.260869562625885,0.3333333432674408
331,k5Y_838nuGo$_$31,-1.0,0.9134889841079712,1.0,5.227437580024308e-11,1.14781317783752e-09,text,0.38461539149284363,0.43478259444236755,0.4444444477558136
591,wMbj6ajWbic$_$9,-2.0,0.9251865744590759,1.0,2.833502356358597e-11,5.721914608791678e-10,text,0.699999988079071,0.36000001430511475,0.46666666865348816
623,yDtzw_Y-7RU$_$14,2.200000047683716,1.0488414764404297,1.0,1.1786843723271545e-10,1.1288289192279422e-09,text,0.47826087474823,0.4606741666793823,0.40186914801597595
494,tStelxIAHjw$_$16,0.800000011920929,1.8161057233810425,1.0,4.320987317951719e-11,3.696311867695812e-10,text,1.0,0.4444444477558136,0.27272728085517883
146,d6hH302o4v8$_$11,-1.0,0.7815009355545044,1.0,1.0176119669136341e-10,8.09147804314847e-10,text,0.5,0.4571428596973419,0.2926829159259796
317,k5Y_838nuGo$_$7,-2.4000000953674316,1.2092589139938354,1.0,2.624354344948898e-10,1.8336405727126248e-09,text,0.4000000059604645,0.3888888955116272,0.27272728085517883
542,vvZ4IcEtiZc$_$12,0.20000000298023224,1.1866346597671509,1.0,1.096659429933311e-10,1.3057432912688682e-09,text,0.5333333611488342,0.38749998807907104,0.40243902802467346
401,ob23OKe5a9Q$_$14,0.800000011920929,1.4869192838668823,1.0,1.1250238241000687e-10,1.1112220033027143e-09,text,0.4285714328289032,0.3877550959587097,0.4017094075679779
88,cXypl4FnoZo$_$7,-1.0,-0.18667151033878326,1.0,1.0794513199963163e-10,1.6648965539545202e-09,text,0.5833333134651184,0.4545454680919647,0.5925925970077515
134,d6hH302o4v8$_$41,-2.4000000953674316,1.6877026557922363,1.0,1.7142039177020507e-10,1.0629110924753604e-09,text,0.375,0.5789473652839661,0.260869562625885
495,tStelxIAHjw$_$1,0.0,1.4789931774139404,1.0,8.643017551657195e-11,1.2936138826802335e-09,text,0.5,0.3478260934352875,0.4939759075641632
359,lXPQBPVc5Cw$_$16,0.20000000298023224,1.5492639541625977,1.0,1.5257876906371592e-10,1.451890940806777e-09,text,0.4000000059604645,0.5,0.4722222089767456
620,yDtzw_Y-7RU$_$13,-1.7999999523162842,-0.30128511786460876,1.0,8.770974224692196e-11,9.730277694686151e-10,text,0.47826087474823,0.39743590354919434,0.4021739065647125
226,f9O3YtZ2VfI$_$18,-1.0,0.7739700078964233,1.0,1.5012562026850418e-10,1.0760088375860732e-09,text,0.5625,0.574999988079071,0.3333333432674408
71,cW1FSBF59ik$_$19,0.20000000298023224,0.8086903691291809,1.0,2.2343651234768558e-11,5.283231629960028e-10,text,0.5,0.2916666567325592,0.517241358757019
221,f9O3YtZ2VfI$_$15,-1.2000000476837158,1.0009936094284058,1.0,8.618982610952841e-11,1.073225286418733e-09,text,0.699999988079071,0.380952388048172,0.4399999976158142
162,d6hH302o4v8$_$33,-3.0,1.5672467947006226,1.0,4.916252474562732e-11,7.572732441119001e-10,text,0.6000000238418579,0.4285714328289032,0.375
674,zhpQhgha_KU$_$15,-2.0,-1.2790312767028809,1.0,1.3739667736878403e-10,1.7798511553479557e-09,text,0.5405405163764954,0.2947368323802948,0.40860214829444885
181,etzxEpPuc6I$_$13,-2.200000047683716,1.2392687797546387,1.0,6.480486286486453e-11,5.564475547004122e-10,text,0.4166666567325592,0.3636363744735718,0.380952388048172
456,rnaNMUZpvvg$_$7,-0.4000000059604645,0.4393904507160187,1.0,1.1550380096814195e-10,1.4190750796672091e-09,text,0.4444444477558136,0.3448275923728943,0.44117647409439087
47,cM3Yna7AavY$_$9,-0.20000000298023224,0.9930858612060547,1.0,6.941575786401089e-11,7.86753495685133e-10,text,0.6111111044883728,0.42465752363204956,0.39080458879470825
671,zhpQhgha_KU$_$10,0.6000000238418579,-0.008869638666510582,1.0,1.0472383377146954e-10,1.02102448718e-09,text,0.44117647409439087,0.40594059228897095,0.37037035822868347
427,phBUpBr1hSo$_$11,2.0,0.9855844974517822,1.0,4.4651282671281933e-11,8.419874242271419e-10,text,0.3333333432674408,0.2380952388048172,0.36000001430511475
414,pLTX3ipuDJI$_$12,-2.0,0.06351029872894287,1.0,1.2321516029700774e-10,1.1996672544256626e-09,text,0.5,0.5,0.517241358757019
577,wMbj6ajWbic$_$27,0.0,1.2939118146896362,1.0,4.000149170235723e-11,1.0353164991983022e-09,text,0.4444444477558136,0.3199999928474426,0.48275861144065857
245,fvVhgmXxadc$_$13,0.20000000298023224,1.2333799600601196,1.0,4.625726884865955e-11,8.265086393066667e-10,text,0.5,0.42592594027519226,0.35384616255760193
158,d6hH302o4v8$_$37,-2.200000047683716,-0.8737306594848633,1.0,9.3849858440187e-11,1.1738097160929328e-09,text,1.0,0.375,0.4444444477558136
371,nbWiPyCm4g0$_$9,-1.399999976158142,-0.18038628995418549,1.0,8.676315915723265e-11,1.3326451053785604e-09,text,0.4166666567325592,0.40425533056259155,0.4821428656578064
84,cXypl4FnoZo$_$3,1.7999999523162842,1.987242341041565,1.0,3.6569625799787175e-11,1.468560051343104e-09,text,0.5714285969734192,0.4545454680919647,0.7857142686843872
296,jUzDDGyPkXU$_$15,1.3333333730697632,-0.7355220913887024,1.0,8.30911867089057e-11,1.4442237405987157e-09,text,0.4117647111415863,0.5227272510528564,0.4528301954269409
672,zhpQhgha_KU$_$13,-1.0,0.7755885124206543,1.0,2.654560182779875e-10,1.8616426178397205e-09,text,0.25,0.625,0.3684210479259491
435,phBUpBr1hSo$_$19,2.0,2.027094841003418,1.0,2.023530128181239e-11,8.600069545394717e-10,text,0.6666666865348816,0.20000000298023224,0.5833333134651184
53,cW1FSBF59ik$_$23,1.399999976158142,1.0189855098724365,1.0,1.2587106357209166e-10,1.1074747785499994e-09,text,0.380952388048172,0.3978494703769684,0.3839285671710968
210,f9O3YtZ2VfI$_$2,1.25,1.8955936431884766,1.0,1.4695987482493678e-10,1.438047347868121e-09,text,0.5714285969734192,0.4615384638309479,0.29032257199287415
654,zhpQhgha_KU$_$27,0.800000011920929,-0.37994399666786194,1.0,1.1270814143093943e-10,2.654075625940777e-09,text,0.5,0.4166666567325592,0.6428571343421936
136,d6hH302o4v8$_$3,0.20000000298023224,1.076743483543396,1.0,7.826522069320774e-11,7.355608344639109e-10,text,0.6111111044883728,0.40816327929496765,0.36206895112991333
336,lXPQBPVc5Cw$_$27,-2.799999952316284,-0.8138963580131531,1.0,1.6580917194808364e-10,1.0796412652780418e-09,text,0.4375,0.5806451439857483,0.31578946113586426
422,pLTX3ipuDJI$_$4,-2.200000047683716,0.9818055629730225,1.0,1.1544785960548865e-10,1.2399770099591478e-09,text,0.4166666567325592,0.3663366436958313,0.37288135290145874
212,f9O3YtZ2VfI$_$4,-2.4000000953674316,1.3333666324615479,1.0,1.607187993801773e-10,2.206315352637489e-09,text,0.27272728085517883,0.30000001192092896,0.3913043439388275
14,c7UH_rxdZv4$_$4,1.600000023841858,1.428378939628601,1.0,7.887514252846728e-11,1.2023015916184931e-09,text,0.46666666865348816,0.4117647111415863,0.4262295067310333
290,jUzDDGyPkXU$_$9,2.799999952316284,2.0473294258117676,1.0,4.941504150313136e-11,4.260616859319555e-10,text,0.7142857313156128,0.3913043439388275,0.3214285671710968
271,iiK8YX8oH1E$_$7,-1.600000023841858,1.0645707845687866,1.0,6.06163244598612e-11,1.0763392399582017e-09,text,0.4545454680919647,0.44999998807907104,0.40425533056259155
481,tIrG4oNLFzE$_$2,2.4000000953674316,1.9818366765975952,1.0,7.698718745841049e-11,5.424450888469323e-10,text,0.3636363744735718,0.4333333373069763,0.4166666567325592
51,cW1FSBF59ik$_$21,1.600000023841858,0.46330177783966064,1.0,1.2707357388563878e-10,7.359467479872706e-10,text,0.3076923191547394,0.5517241358757019,0.5
282,jUzDDGyPkXU$_$23,1.2000000476837158,0.5626633763313293,1.0,1.1376949382579937e-10,1.6172194694519249e-09,text,0.4285714328289032,0.5263158082962036,0.47826087474823
118,d3_k5Xpfmik$_$6,1.600000023841858,1.292384147644043,1.0,8.534897094625293e-11,9.749208107479035e-10,text,0.5454545617103577,0.39240506291389465,0.4479166567325592
254,fvVhgmXxadc$_$6,-0.20000000298023224,-1.0205931663513184,1.0,1.1086091072920468e-10,1.5687698917687953e-09,text,0.5600000023841858,0.3333333432674408,0.4166666567325592
334,lXPQBPVc5Cw$_$25,-2.4000000953674316,-0.7899461388587952,1.0,9.397918554476803e-11,1.1840003422136647e-09,text,0.6086956262588501,0.4237288236618042,0.5365853905677795
159,d6hH302o4v8$_$36,-2.200000047683716,0.2985380291938782,1.0,1.3796126741016934e-10,1.9504005077664033e-09,text,0.375,0.44117647409439087,0.5121951103210449
429,phBUpBr1hSo$_$13,0.800000011920929,1.6095396280288696,1.0,9.81315653736381e-11,7.387045974915907e-10,text,0.4545454680919647,0.4736842215061188,0.27272728085517883
514,tmZoasNr4rU$_$20,-1.0,0.1338443160057068,1.0,1.400544680230098e-10,1.0851949339141242e-09,text,0.5,0.4871794879436493,0.375
218,f9O3YtZ2VfI$_$10,-2.0,1.5030101537704468,1.0,2.305178270489705e-10,1.943864180731225e-09,text,0.5,0.5384615659713745,0.3333333432674408
529,v0zCBqDeKcE$_$14,1.5,2.104642629623413,1.0,8.042806004526781e-11,1.019990869544074e-09,text,0.5,0.4137931168079376,0.47058823704719543
272,iiK8YX8oH1E$_$6,0.20000000298023224,1.4871641397476196,1.0,4.004332282425693e-11,4.256157648541148e-10,text,0.5714285969734192,0.46666666865348816,0.1111111119389534
263,iiK8YX8oH1E$_$17,1.600000023841858,1.749742865562439,1.0,7.616474811955598e-11,1.0962186713925348e-09,text,0.6666666865348816,0.3199999928474426,0.4482758641242981
430,phBUpBr1hSo$_$12,1.7999999523162842,-0.05636630952358246,1.0,1.164225937877461e-10,1.3163508061353468e-09,text,0.41999998688697815,0.3933333456516266,0.4277777671813965
17,c7UH_rxdZv4$_$9,-0.4000000059604645,-1.005885362625122,1.0,1.5635742700581545e-10,1.617139311349547e-09,text,0.29629629850387573,0.453125,0.3529411852359772
150,d6hH302o4v8$_$15,-1.75,-1.1855536699295044,1.0,1.1779247022225547e-10,8.778660576247432e-10,text,0.75,0.3571428656578064,0.125
262,iiK8YX8oH1E$_$14,-1.2000000476837158,-0.8789557218551636,1.0,7.210473190744082e-11,1.3738521431605477e-09,text,0.5,0.42105263471603394,0.41304346919059753
332,k5Y_838nuGo$_$30,1.600000023841858,1.4636045694351196,1.0,6.03676830746025e-11,1.0840386366339771e-09,text,0.5,0.4285714328289032,0.39024388790130615
415,pLTX3ipuDJI$_$15,-1.399999976158142,0.4165087938308716,1.0,1.0389659271803353e-10,9.98813587393954e-10,text,0.5600000023841858,0.40909090638160706,0.3333333432674408
205,f9O3YtZ2VfI$_$23,1.600000023841858,-0.14767004549503326,1.0,1.7673336405454876e-10,2.432981371924825e-09,text,0.5,0.3333333432674408,0.46875
667,zhpQhgha_KU$_$6,1.0,0.20106714963912964,1.0,4.19567193488124e-11,1.7362481452565248e-09,text,0.5,0.30000001192092896,0.6666666865348816
669,zhpQhgha_KU$_$8,-1.0,0.902267575263977,1.0,8.584627453345206e-11,1.3060222903149565e-09,text,0.5333333611488342,0.3414634168148041,0.4693877696990967
308,k5Y_838nuGo$_$22,0.4000000059604645,-0.20407019555568695,1.0,1.0334083588858789e-10,7.707611771046174e-10,text,0.6666666865348816,0.59375,0.34210526943206787
639,yvsjCA6Y5Fc$_$9,-1.399999976158142,0.5196444392204285,1.0,1.029151694420527e-10,1.3280979649366031e-09,text,0.42105263471603394,0.3684210479259491,0.3970588147640228
632,yvsjCA6Y5Fc$_$1,-2.0,0.7143694162368774,1.0,1.1632936280925321e-10,9.100061260092218e-10,text,0.37037035822868347,0.4166666567325592,0.3333333432674408
634,yvsjCA6Y5Fc$_$2,-1.2000000476837158,-0.43007537722587585,1.0,2.3858448550129197e-10,1.5235579464700777e-09,text,0.4166666567325592,0.5714285969734192,0.23529411852359772
38,cM3Yna7AavY$_$14,-2.5999999046325684,1.1424946784973145,1.0,2.5602858375051163e-11,8.545407714777298e-10,text,0.3333333432674408,0.260869562625885,0.4444444477558136
129,d6hH302o4v8$_$22,-1.0,-0.7346743941307068,1.0,1.4106224521803767e-10,1.4642023149491479e-09,text,0.5555555820465088,0.4864864945411682,0.40740740299224854
345,lXPQBPVc5Cw$_$2,-2.200000047683716,1.2711513042449951,1.0,7.421868675194787e-11,1.1533104471439515e-09,text,0.38461539149284363,0.4749999940395355,0.375
