index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
243,fvVhgmXxadc$_$11,-0.20000000298023224,0.6003943681716919,0.20036868751049042,0.44707509875297546,0.35255616903305054,audio,0.9200000166893005,0.9384615421295166,0.9285714030265808
629,yvsjCA6Y5Fc$_$21,-1.7999999523162842,-0.6013967394828796,0.2051379233598709,0.4302823841571808,0.3645797073841095,audio,0.8799999952316284,0.9090909361839294,0.9333333373069763
348,lXPQBPVc5Cw$_$7,-2.799999952316284,-1.3747767210006714,0.19306455552577972,0.4436117708683014,0.3633236587047577,audio,0.8333333134651184,0.8888888955116272,0.8961039185523987
230,f_pcplsH_V0$_$13,1.600000023841858,0.7848312258720398,0.2615591883659363,0.39877551794052124,0.33966532349586487,audio,1.0,0.8333333134651184,0.8636363744735718
124,d6hH302o4v8$_$25,-1.600000023841858,-2.424076795578003,0.2588118314743042,0.42906904220581055,0.31211909651756287,audio,1.0,0.9230769276618958,0.875
65,cW1FSBF59ik$_$13,2.0,1.7565670013427734,0.23593133687973022,0.40311330556869507,0.3609553575515747,audio,1.0,0.9113923907279968,0.957446813583374
396,nzpVDcQ0ywM$_$18,1.2000000476837158,1.7372078895568848,0.18735943734645844,0.43234783411026,0.38029271364212036,audio,0.875,0.9333333373069763,0.9722222089767456
529,v0zCBqDeKcE$_$14,1.5,1.8997972011566162,0.2627686858177185,0.41026797890663147,0.3269633948802948,audio,1.0,0.8620689511299133,0.8529411554336548
191,etzxEpPuc6I$_$2,1.2000000476837158,-0.8998679518699646,0.21065019071102142,0.4825897812843323,0.3067600131034851,audio,0.8947368264198303,0.95652174949646,0.8363636136054993
141,d6hH302o4v8$_$6,-2.0,-1.0613327026367188,0.27179765701293945,0.44049981236457825,0.2877025008201599,audio,1.0,0.8999999761581421,0.7916666865348816
131,d6hH302o4v8$_$28,-1.0,-0.9410510659217834,0.22649472951889038,0.46204763650894165,0.31145763397216797,audio,0.9047619104385376,0.9166666865348816,0.8275862336158752
637,yvsjCA6Y5Fc$_$7,-1.7999999523162842,-1.2794889211654663,0.22107917070388794,0.46100401878356934,0.3179168403148651,audio,1.0,1.0,0.9285714030265808
174,dq3Nf_lMPnE$_$4,-0.4000000059604645,0.9138253331184387,0.2355010211467743,0.4133012592792511,0.351197749376297,audio,0.9629629850387573,0.8928571343421936,0.9117646813392639
495,tStelxIAHjw$_$1,0.0,-0.07470622658729553,0.2176983803510666,0.4206031262874603,0.3616984486579895,audio,0.9166666865348816,0.8840579986572266,0.9156626462936401
579,wMbj6ajWbic$_$21,1.600000023841858,0.7976412177085876,0.234162375330925,0.39558541774749756,0.37025216221809387,audio,0.9411764740943909,0.8461538553237915,0.914893627166748
546,vvZ4IcEtiZc$_$5,1.2000000476837158,1.8256205320358276,0.22003330290317535,0.4636545479297638,0.31631213426589966,audio,0.9230769276618958,0.9444444179534912,0.8604651093482971
311,k5Y_838nuGo$_$29,-0.75,-0.6106094121932983,0.24637652933597565,0.4018312990665436,0.35179218649864197,audio,1.0,0.875,0.9210526347160339
550,vvZ4IcEtiZc$_$9,2.200000047683716,1.890272855758667,0.23974962532520294,0.408948689699173,0.3513016998767853,audio,0.90625,0.8924731016159058,0.9009009003639221
542,vvZ4IcEtiZc$_$12,0.20000000298023224,1.8473490476608276,0.25028184056282043,0.409360408782959,0.3403577506542206,audio,1.0,0.925000011920929,0.9268292784690857
642,yvsjCA6Y5Fc$_$10,-2.0,-0.8310777544975281,0.2483840435743332,0.4300154745578766,0.3216004967689514,audio,1.0,0.9240506291389465,0.8936170339584351
113,d3_k5Xpfmik$_$3,2.0,2.847095251083374,0.23597514629364014,0.42830199003219604,0.33572280406951904,audio,0.9230769276618958,0.8771929740905762,0.8529411554336548
166,dq3Nf_lMPnE$_$13,-1.2000000476837158,1.3870124816894531,0.21368689835071564,0.43412765860557556,0.3521854281425476,audio,0.8999999761581421,0.896774172782898,0.893048107624054
517,tmZoasNr4rU$_$2,-2.0,-1.5316619873046875,0.16824615001678467,0.46620529890060425,0.36554858088493347,audio,0.7857142686843872,0.9444444179534912,0.930232584476471
82,cXypl4FnoZo$_$29,-1.399999976158142,-0.8001236319541931,0.16666340827941895,0.4603201448917389,0.37301644682884216,audio,0.8571428656578064,1.0,1.0
545,vvZ4IcEtiZc$_$2,2.4000000953674316,2.5964441299438477,0.2688194513320923,0.3657442033290863,0.3654363751411438,audio,1.0,0.8235294222831726,0.925000011920929
248,fvVhgmXxadc$_$1,-0.4000000059604645,1.0481507778167725,0.20522497594356537,0.4274415969848633,0.36733341217041016,audio,0.8999999761581421,0.9038461446762085,0.9318181872367859
78,cXypl4FnoZo$_$21,-0.6000000238418579,-0.37387093901634216,0.19832861423492432,0.44017449021339417,0.36149683594703674,audio,0.9047619104385376,0.9354838728904724,0.9459459185600281
121,d6hH302o4v8$_$42,-1.399999976158142,-1.6363098621368408,0.23486143350601196,0.4579010605812073,0.30723753571510315,audio,1.0,1.0,0.9117646813392639
516,tmZoasNr4rU$_$3,-2.0,-1.0824774503707886,0.19831061363220215,0.3831574320793152,0.4185318946838379,vision,0.875,0.8461538553237915,1.0
364,nbWiPyCm4g0$_$1,1.2000000476837158,1.528037667274475,0.23293271660804749,0.4100916385650635,0.35697564482688904,audio,0.8999999761581421,0.875,0.8974359035491943
231,f_pcplsH_V0$_$12,-0.800000011920929,1.0984342098236084,0.21811296045780182,0.41891488432884216,0.36297211050987244,audio,0.8799999952316284,0.8814589381217957,0.8962025046348572
198,f9O3YtZ2VfI$_$24,-2.5999999046325684,-0.35970282554626465,0.20450928807258606,0.43289563059806824,0.3625950813293457,audio,0.8799999952316284,0.8870967626571655,0.9059139490127563
476,tIrG4oNLFzE$_$17,-0.4000000059604645,1.4120197296142578,0.22860883176326752,0.41680771112442017,0.3545834422111511,audio,0.8863636255264282,0.8350515365600586,0.8547008633613586
577,wMbj6ajWbic$_$27,0.0,0.0018176157027482986,0.19437934458255768,0.42529624700546265,0.38032442331314087,audio,0.8888888955116272,0.9200000166893005,0.9655172228813171
257,iiK8YX8oH1E$_$11,1.0,-0.13678300380706787,0.20572903752326965,0.4191800355911255,0.37509089708328247,audio,0.8846153616905212,0.8734177350997925,0.9255319237709045
76,cXypl4FnoZo$_$27,0.800000011920929,0.0219721682369709,0.22162754833698273,0.4212294816970825,0.35714292526245117,audio,0.9285714030265808,0.8999999761581421,0.9166666865348816
62,cW1FSBF59ik$_$8,1.7999999523162842,2.5074310302734375,0.23952539265155792,0.38556528091430664,0.37490928173065186,audio,1.0,0.8799999952316284,0.9677419066429138
48,cM3Yna7AavY$_$8,-0.6000000238418579,-1.3143194913864136,0.25141391158103943,0.3350561559200287,0.4135299623012543,vision,0.8999999761581421,0.761904776096344,0.9599999785423279
444,phBUpBr1hSo$_$6,1.600000023841858,1.248920202255249,0.21280238032341003,0.4445463716983795,0.34265124797821045,audio,0.949999988079071,0.957446813583374,0.9298245906829834
501,tStelxIAHjw$_$6,1.600000023841858,0.897103488445282,0.19110964238643646,0.4690197706222534,0.3398706614971161,audio,0.8571428656578064,0.9285714030265808,0.875
603,wMbj6ajWbic$_$30,0.800000011920929,0.22507011890411377,0.22734679281711578,0.4011037349700928,0.371549516916275,audio,0.9230769276618958,0.8500000238418579,0.9166666865348816
319,k5Y_838nuGo$_$9,1.7999999523162842,2.0604734420776367,0.2603011429309845,0.4153600335121155,0.3243388235569,audio,1.0,0.8695651888847351,0.8518518805503845
598,wMbj6ajWbic$_$14,-0.800000011920929,-0.7489431500434875,0.1970091462135315,0.4616033136844635,0.3413875699043274,audio,0.875,0.939393937587738,0.8999999761581421
633,yvsjCA6Y5Fc$_$3,-2.0,-1.7741590738296509,0.22131113708019257,0.42805010080337524,0.350638747215271,audio,0.9230769276618958,0.8979591727256775,0.9152542352676392
