index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
399,ob23OKe5a9Q$_$13,1.25,-0.257431298494339,0.005148892756551504,0.9902826547622681,0.004568510223180056,audio,0.9411764740943909,0.942307710647583,0.774193525314331
448,rnaNMUZpvvg$_$20,0.800000011920929,1.7006479501724243,0.006674208212643862,0.983040988445282,0.010284877382218838,audio,0.8999999761581421,0.8617886304855347,1.0
595,wMbj6ajWbic$_$13,2.0,2.413090467453003,0.006674199365079403,0.9857400059700012,0.007585839368402958,audio,0.9583333134651184,0.8947368264198303,0.8970588445663452
39,cM3Yna7AavY$_$16,-2.799999952316284,-0.833154559135437,0.005544255021959543,0.989567220211029,0.004888478666543961,audio,1.0,0.8571428656578064,0.8823529481887817
314,k5Y_838nuGo$_$2,1.2000000476837158,0.5892285108566284,0.006856738124042749,0.985637366771698,0.007505859714001417,audio,1.0,0.875,0.9285714030265808
38,cM3Yna7AavY$_$14,-2.5999999046325684,-0.7368173599243164,0.004820692352950573,0.9880181550979614,0.007161217276006937,audio,0.8888888955116272,0.8695651888847351,1.0
246,fvVhgmXxadc$_$12,0.0,0.9003003239631653,0.004373730625957251,0.9887413382530212,0.006884884554892778,audio,0.8095238208770752,0.9318181872367859,0.9245283007621765
474,tIrG4oNLFzE$_$15,-2.0,1.565759301185608,0.007064342964440584,0.9845632910728455,0.008372431620955467,audio,0.9583333134651184,0.8591549396514893,0.9285714030265808
625,yDtzw_Y-7RU$_$16,0.6000000238418579,-0.4451565146446228,0.004581378772854805,0.989648699760437,0.00576987536624074,audio,0.8823529481887817,0.8837209343910217,0.9223300814628601
504,tmZoasNr4rU$_$11,-0.6000000238418579,-0.18373440206050873,0.0053106145933270454,0.9891624450683594,0.005526931490749121,audio,1.0,0.9736841917037964,0.9111111164093018
319,k5Y_838nuGo$_$9,1.7999999523162842,2.1031689643859863,0.007564116735011339,0.9853038787841797,0.007132019381970167,audio,1.0,0.8695651888847351,0.8518518805503845
15,c7UH_rxdZv4$_$7,-3.0,-1.1348952054977417,0.00511455861851573,0.9894508719444275,0.0054345992393791676,audio,1.0,0.9375,0.949999988079071
454,rnaNMUZpvvg$_$5,-2.799999952316284,-1.4668134450912476,0.004648313391953707,0.990750253200531,0.004601486027240753,audio,0.9090909361839294,0.8571428656578064,0.8399999737739563
483,tIrG4oNLFzE$_$4,1.399999976158142,0.4213753938674927,0.007820975966751575,0.9845879673957825,0.0075910636223852634,audio,1.0,0.7857142686843872,0.8787878751754761
639,yvsjCA6Y5Fc$_$9,-1.399999976158142,-1.3446451425552368,0.00427288468927145,0.9901244044303894,0.005602710414677858,audio,0.8421052694320679,0.9122806787490845,0.8970588445663452
402,ob23OKe5a9Q$_$1,1.2000000476837158,2.4632816314697266,0.0076929014176130295,0.9847134947776794,0.007593538146466017,audio,1.0,0.931034505367279,0.8529411554336548
611,yDtzw_Y-7RU$_$2,0.800000011920929,-1.2719796895980835,0.004767023492604494,0.9904999136924744,0.004733102396130562,audio,0.9545454382896423,0.8888888955116272,0.8888888955116272
290,jUzDDGyPkXU$_$9,2.799999952316284,2.990509510040283,0.007605288177728653,0.9843637347221375,0.008030971512198448,audio,1.0,0.9130434989929199,0.8928571343421936
623,yDtzw_Y-7RU$_$14,2.200000047683716,2.0731401443481445,0.0058854506351053715,0.985699474811554,0.008415035903453827,audio,0.8695651888847351,0.9101123809814453,0.9158878326416016
64,cW1FSBF59ik$_$10,-1.0,3.0195212364196777,0.007774508558213711,0.9843123555183411,0.007913117296993732,audio,1.0,0.8888888955116272,0.8720930218696594
92,cXypl4FnoZo$_$11,1.399999976158142,-0.7663072347640991,0.004389775916934013,0.9899204969406128,0.005689681973308325,audio,0.8709677457809448,0.9137930870056152,0.918367326259613
232,f_pcplsH_V0$_$15,-1.0,-1.0559395551681519,0.005328715313225985,0.9887416958808899,0.005929641425609589,audio,1.0,0.9180327653884888,0.9714285731315613
286,jUzDDGyPkXU$_$5,-1.2000000476837158,-0.6049901247024536,0.005337998736649752,0.9891114830970764,0.005550505593419075,audio,1.0,0.930232584476471,0.9230769276618958
146,d6hH302o4v8$_$11,-1.0,-0.5580583214759827,0.004463240969926119,0.9909549355506897,0.004581783432513475,audio,0.8999999761581421,0.9142857193946838,0.8292682766914368
624,yDtzw_Y-7RU$_$17,0.20000000298023224,0.8521826267242432,0.0053206137381494045,0.9888179898262024,0.005861334968358278,audio,0.9130434989929199,0.9156626462936401,0.8500000238418579
97,cXypl4FnoZo$_$14,-0.6000000238418579,-0.7125819325447083,0.004857576917856932,0.9891668558120728,0.005975525826215744,audio,0.8965517282485962,0.8918918967247009,0.9101123809814453
165,dq3Nf_lMPnE$_$10,1.0,2.508462429046631,0.004301175940781832,0.9896436929702759,0.006055145990103483,audio,0.800000011920929,0.96875,0.8421052694320679
229,f_pcplsH_V0$_$10,1.2000000476837158,0.8793171644210815,0.007282371167093515,0.9856760501861572,0.007041508331894875,audio,1.0,0.8545454740524292,0.8787878751754761
515,tmZoasNr4rU$_$1,0.0,0.027745116502046585,0.005534800235182047,0.9885718822479248,0.0058933403342962265,audio,0.9090909361839294,0.8723404407501221,0.8245614171028137
600,wMbj6ajWbic$_$16,-0.4000000059604645,-0.8662799596786499,0.0048494827933609486,0.9904532432556152,0.004697293043136597,audio,0.9200000166893005,0.9014084339141846,0.8235294222831726
568,vyB00TXsimI$_$15,2.5999999046325684,1.7231999635696411,0.006126284133642912,0.9838762879371643,0.009997432120144367,audio,0.8500000238418579,0.8260869383811951,0.9634146094322205
478,tIrG4oNLFzE$_$18,-2.200000047683716,-1.6276894807815552,0.004619572311639786,0.9913040399551392,0.004076340701431036,audio,1.0,0.9242424368858337,0.8987341523170471
481,tIrG4oNLFzE$_$2,2.4000000953674316,2.887233018875122,0.004924888256937265,0.9873147010803223,0.007760405074805021,audio,0.8181818127632141,0.9333333373069763,0.9166666865348816
56,cW1FSBF59ik$_$2,3.0,1.204309105873108,0.005218249745666981,0.9878959655761719,0.006885748356580734,audio,0.9166666865348816,0.9252336621284485,0.9457364082336426
601,wMbj6ajWbic$_$19,-0.6000000238418579,-0.5406180024147034,0.0046236552298069,0.9891982674598694,0.0061780535615980625,audio,0.8823529481887817,0.9399999976158142,0.9166666865348816
663,zhpQhgha_KU$_$2,1.600000023841858,2.3076529502868652,0.007396066095679998,0.9852256178855896,0.007378354202955961,audio,1.0,0.9375,0.8717948794364929
410,ob23OKe5a9Q$_$8,0.6000000238418579,2.295985460281372,0.0066810292191803455,0.9854406714439392,0.007878285832703114,audio,0.9444444179534912,0.9158878326416016,0.8983050584793091
673,zhpQhgha_KU$_$12,-1.399999976158142,-0.9516974687576294,0.0034623206593096256,0.9909012317657471,0.005636502057313919,audio,0.7894737124443054,0.9399999976158142,0.9615384340286255
433,phBUpBr1hSo$_$17,2.0,1.5415700674057007,0.006210163701325655,0.9874576926231384,0.006332141347229481,audio,1.0,0.970588207244873,0.8765432238578796
103,d3_k5Xpfmik$_$10,0.4000000059604645,0.08710037916898727,0.005606034770607948,0.9885657429695129,0.005828219931572676,audio,1.0,0.9384615421295166,0.9090909361839294
418,pLTX3ipuDJI$_$1,-2.4000000953674316,-1.1089028120040894,0.0036913196090608835,0.9916201829910278,0.004688483662903309,audio,0.8235294222831726,0.9107142686843872,0.8656716346740723
308,k5Y_838nuGo$_$22,0.4000000059604645,1.5658379793167114,0.006492814514786005,0.9867783784866333,0.006728832609951496,audio,1.0,0.9375,0.8947368264198303
173,dq3Nf_lMPnE$_$5,1.2000000476837158,-0.3546084761619568,0.004715986084192991,0.9879466891288757,0.0073373583145439625,audio,0.8666666746139526,0.9166666865348816,0.9230769276618958
