index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
161,d6hH302o4v8$_$34,-3.0,1.8163871765136719,0.28872430324554443,0.32084521651268005,0.3904305398464203,vision,0.800000011920929,0.7777777910232544,0.9090909361839294
388,nzpVDcQ0ywM$_$10,-1.0,-0.5951101183891296,0.3406745493412018,0.33881300687789917,0.32051244378089905,text,0.7666666507720947,0.6888889074325562,0.6944444179534912
298,jUzDDGyPkXU$_$17,-2.799999952316284,-1.3461178541183472,0.3173494040966034,0.4034360945224762,0.2792145311832428,audio,0.7142857313156128,0.761904776096344,0.6153846383094788
429,phBUpBr1hSo$_$13,0.800000011920929,1.5522379875183105,0.33947986364364624,0.44682207703590393,0.21369805932044983,audio,0.7272727489471436,0.7894737124443054,0.4545454680919647
336,lXPQBPVc5Cw$_$27,-2.799999952316284,-0.6060627102851868,0.28139978647232056,0.41469278931617737,0.3039073944091797,audio,0.6875,0.8064516186714172,0.6842105388641357
540,vvZ4IcEtiZc$_$11,1.600000023841858,0.051125142723321915,0.35926127433776855,0.3522609770298004,0.28847774863243103,text,0.75,0.6666666865348816,0.6000000238418579
160,d6hH302o4v8$_$35,-1.600000023841858,-0.32019734382629395,0.2989370822906494,0.34477126598358154,0.35629165172576904,vision,0.7222222089767456,0.7179487347602844,0.7659574747085571
265,iiK8YX8oH1E$_$18,-1.0,-1.0147123336791992,0.2197493612766266,0.3494858145713806,0.4307648241519928,vision,0.5454545617103577,0.7037037014961243,0.84375
251,fvVhgmXxadc$_$5,0.0,0.46954774856567383,0.3675861358642578,0.30897873640060425,0.3234351873397827,text,0.8461538553237915,0.6842105388641357,0.739130437374115
222,f9O3YtZ2VfI$_$14,1.2000000476837158,0.7588388323783875,0.38662052154541016,0.2360529899597168,0.37732651829719543,text,0.8888888955116272,0.5666666626930237,0.8333333134651184
280,jUzDDGyPkXU$_$21,-1.0,0.5423197150230408,0.4550272822380066,0.28254905343055725,0.26242366433143616,text,0.875,0.5714285969734192,0.5714285969734192
545,vvZ4IcEtiZc$_$2,2.4000000953674316,2.0785138607025146,0.39803433418273926,0.3042363226413727,0.29772940278053284,text,0.9166666865348816,0.7058823704719543,0.7250000238418579
5,c7UH_rxdZv4$_$21,-0.800000011920929,0.911992073059082,0.3306569755077362,0.36996251344680786,0.29938048124313354,audio,0.7368420958518982,0.717391312122345,0.6436781883239746
677,zhpQhgha_KU$_$16,1.7999999523162842,1.6715947389602661,0.2520017623901367,0.38181033730506897,0.3661879301071167,audio,0.5625,0.695652186870575,0.7090908885002136
651,zhpQhgha_KU$_$24,0.0,-0.2609775960445404,0.432643860578537,0.26611942052841187,0.30123671889305115,text,1.0,0.6818181872367859,0.7777777910232544
26,c7UH_rxdZv4$_$16,-2.0,-1.409393310546875,0.32898643612861633,0.330800861120224,0.34021270275115967,vision,0.800000011920929,0.7272727489471436,0.7692307829856873
126,d6hH302o4v8$_$27,-2.5999999046325684,1.896030068397522,0.3562058210372925,0.3138812780380249,0.329912930727005,text,0.800000011920929,0.6666666865348816,0.7272727489471436
209,f9O3YtZ2VfI$_$3,0.6000000238418579,1.2905789613723755,0.3859527111053467,0.30976444482803345,0.3042828440666199,text,0.9166666865348816,0.7297297120094299,0.75
154,d6hH302o4v8$_$19,-2.799999952316284,-1.3255209922790527,0.3002943694591522,0.38570261001586914,0.314003050327301,audio,0.75,0.800000011920929,0.7297297120094299
593,wMbj6ajWbic$_$11,0.4000000059604645,0.1491021066904068,0.3565642833709717,0.30145132541656494,0.3419843316078186,text,0.8235294222831726,0.6666666865348816,0.7659574747085571
191,etzxEpPuc6I$_$2,1.2000000476837158,0.8008931279182434,0.26951542496681213,0.42371219396591187,0.3067724406719208,audio,0.6315789222717285,0.782608687877655,0.6545454263687134
655,zhpQhgha_KU$_$20,-1.399999976158142,-0.7587853074073792,0.27773892879486084,0.40863072872161865,0.3136303424835205,audio,0.6666666865348816,0.7857142686843872,0.6875
28,c7UH_rxdZv4$_$18,-2.25,-1.1988773345947266,0.39152929186820984,0.29792627692222595,0.3105444312095642,text,0.8666666746139526,0.6551724076271057,0.7101449370384216
358,lXPQBPVc5Cw$_$17,-1.7999999523162842,-0.06174981966614723,0.29640135169029236,0.3440612256526947,0.3595374524593353,vision,0.6666666865348816,0.6666666865348816,0.7228915691375732
557,vyB00TXsimI$_$2,-2.4000000953674316,-0.015921831130981445,0.22936880588531494,0.3876279592514038,0.38300320506095886,audio,0.5185185074806213,0.7111111283302307,0.7407407164573669
261,iiK8YX8oH1E$_$15,0.6000000238418579,0.509503185749054,0.37367552518844604,0.40470463037490845,0.2216198742389679,audio,0.75,0.7142857313156128,0.4444444477558136
309,k5Y_838nuGo$_$23,-0.20000000298023224,1.6143834590911865,0.338584840297699,0.44792550802230835,0.21348966658115387,audio,0.8333333134651184,0.9090909361839294,0.5714285969734192
570,vyB00TXsimI$_$17,1.399999976158142,0.5313215255737305,0.2783849239349365,0.3726060390472412,0.3490090072154999,audio,0.6315789222717285,0.7021276354789734,0.7017543911933899
464,rnaNMUZpvvg$_$15,-1.600000023841858,-1.5177639722824097,0.2750806510448456,0.4048093259334564,0.320110023021698,audio,0.6578947305679321,0.7777777910232544,0.6969696879386902
659,zhpQhgha_KU$_$28,1.399999976158142,1.3460897207260132,0.37899336218833923,0.2893529534339905,0.33165374398231506,text,0.8181818127632141,0.6071428656578064,0.7058823704719543
275,jUzDDGyPkXU$_$24,-1.0,0.07539835572242737,0.42074114084243774,0.354721337556839,0.22453750669956207,text,0.8888888955116272,0.7291666865348816,0.5357142686843872
174,dq3Nf_lMPnE$_$4,-0.4000000059604645,1.3094099760055542,0.3477570712566376,0.33031603693962097,0.32192692160606384,text,0.8148148059844971,0.7142857313156128,0.7352941036224365
257,iiK8YX8oH1E$_$11,1.0,0.5816747546195984,0.36516088247299194,0.30680662393569946,0.3280324935913086,text,0.807692289352417,0.6455696225166321,0.7127659320831299
281,jUzDDGyPkXU$_$22,-2.4000000953674316,-1.908502221107483,0.37531307339668274,0.3047402501106262,0.31994664669036865,text,0.7777777910232544,0.6000000238418579,0.6610169410705566
385,nzpVDcQ0ywM$_$9,-2.200000047683716,-0.6601539850234985,0.3283160626888275,0.3553556203842163,0.3163283169269562,audio,0.7200000286102295,0.6836734414100647,0.6581196784973145
455,rnaNMUZpvvg$_$4,-2.4000000953674316,-0.7085578441619873,0.30837953090667725,0.3885399103164673,0.30308055877685547,audio,0.6734693646430969,0.716312050819397,0.6294117569923401
419,pLTX3ipuDJI$_$3,-1.2000000476837158,-0.7297541499137878,0.25956621766090393,0.398884117603302,0.34154966473579407,audio,0.6521739363670349,0.7924528121948242,0.75
158,d6hH302o4v8$_$37,-2.200000047683716,-1.5523847341537476,0.4444372057914734,0.24387727677822113,0.3116855323314667,text,1.0,0.625,0.7777777910232544
190,etzxEpPuc6I$_$3,-1.600000023841858,-0.9970773458480835,0.45050308108329773,0.3273846209049225,0.22211231291294098,text,1.0,0.7659574747085571,0.6071428656578064
635,yvsjCA6Y5Fc$_$5,0.4000000059604645,-0.5984792113304138,0.4310283362865448,0.3452097773551941,0.2237619012594223,text,0.875,0.6875,0.5
681,zhpQhgha_KU$_$30,-2.0,-1.6951911449432373,0.195944681763649,0.37783345580101013,0.42622190713882446,vision,0.5714285969734192,0.824999988079071,0.9166666865348816
551,vvZ4IcEtiZc$_$8,-1.5,0.4888137876987457,0.21934744715690613,0.4231184720993042,0.3575340211391449,audio,0.5,0.7540983557701111,0.7027027010917664
