index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
64,cW1FSBF59ik$_$10,-1.0,0.26222702860832214,0.00010594296327326447,0.0020278450101614,0.9978662133216858,vision,0.7777777910232544,0.6666666865348816,0.7441860437393188
426,pLTX3ipuDJI$_$8,-2.0,-1.3425675630569458,9.330612374469638e-05,0.002510505262762308,0.9973961114883423,vision,0.7037037014961243,0.7580645084381104,0.7027027010917664
555,vyB00TXsimI$_$1,0.0,0.21568669378757477,0.00012299588706810027,0.002036486752331257,0.9978405237197876,vision,0.800000011920929,0.6296296119689941,0.75
67,cW1FSBF59ik$_$15,-2.5999999046325684,-1.8405286073684692,8.223335316870362e-05,0.0024313803296536207,0.9974863529205322,vision,0.5833333134651184,0.6808510422706604,0.6371681690216064
539,v0zCBqDeKcE$_$8,1.7999999523162842,0.3976229727268219,0.00010133587784366682,0.0022551389411091805,0.9976435303688049,vision,0.7333333492279053,0.6875,0.695652186870575
659,zhpQhgha_KU$_$28,1.399999976158142,1.6962791681289673,0.00015073669783305377,0.0022321983706206083,0.9976170659065247,vision,0.8181818127632141,0.6071428656578064,0.7058823704719543
262,iiK8YX8oH1E$_$14,-1.2000000476837158,-0.42963218688964844,0.00014680760796181858,0.0027311723679304123,0.9971219897270203,vision,0.8571428656578064,0.7631579041481018,0.804347813129425
189,etzxEpPuc6I$_$1,0.4000000059604645,-0.7023162245750427,0.00014691923570353538,0.002722528064623475,0.9971305727958679,vision,0.8518518805503845,0.7260273694992065,0.6551724076271057
106,d3_k5Xpfmik$_$15,2.5999999046325684,-0.19157586991786957,0.000112101886770688,0.0030145340133458376,0.9968734383583069,vision,0.7142857313156128,0.78125,0.6842105388641357
174,dq3Nf_lMPnE$_$4,-0.4000000059604645,0.31636619567871094,0.00011518564133439213,0.002253346610814333,0.9976314306259155,vision,0.8148148059844971,0.7142857313156128,0.7352941036224365
145,d6hH302o4v8$_$38,-3.0,-1.6849563121795654,0.0001536722993478179,0.0019706026650965214,0.9978756904602051,vision,1.0,0.7083333134651184,0.7931034564971924
361,lXPQBPVc5Cw$_$18,-1.399999976158142,0.3611152768135071,6.965899228816852e-05,0.0025583633687347174,0.9973719120025635,vision,0.4545454680919647,0.6800000071525574,0.699999988079071
