index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
377,nzpVDcQ0ywM$_$23,2.0,1.2523592710494995,0.022239862009882927,0.9593685269355774,0.01839165762066841,audio,0.5,0.5789473652839661,0.3636363744735718
352,lXPQBPVc5Cw$_$11,-1.7999999523162842,0.0633082389831543,0.03350723534822464,0.9434220790863037,0.023070702329277992,audio,0.6666666865348816,0.5714285969734192,0.4444444477558136
477,tIrG4oNLFzE$_$16,-1.600000023841858,-0.26178041100502014,0.027638603001832962,0.947132408618927,0.025228984653949738,audio,0.5833333134651184,0.43023255467414856,0.49514561891555786
518,tmZoasNr4rU$_$5,-0.800000011920929,-0.8821806907653809,0.024331025779247284,0.9591488838195801,0.01652001217007637,audio,0.75,0.6666666865348816,0.5185185074806213
512,tmZoasNr4rU$_$19,0.20000000298023224,0.17756758630275726,0.02602652832865715,0.9525162577629089,0.02145722322165966,audio,0.6666666865348816,0.4931506812572479,0.5517241358757019
257,iiK8YX8oH1E$_$11,1.0,-0.5010926723480225,0.03657903894782066,0.9389171600341797,0.024503782391548157,audio,0.7307692170143127,0.4430379867553711,0.4893617033958435
491,tStelxIAHjw$_$12,-1.0,0.19833843410015106,0.02644539438188076,0.9570065140724182,0.016548043116927147,audio,0.75,0.6551724076271057,0.47058823704719543
211,f9O3YtZ2VfI$_$5,-1.7999999523162842,-1.3705391883850098,0.0235110092908144,0.9572920799255371,0.019196854904294014,audio,0.5714285969734192,0.517241358757019,0.43809524178504944
529,v0zCBqDeKcE$_$14,1.5,1.1612598896026611,0.031448785215616226,0.9443775415420532,0.02417369745671749,audio,0.75,0.5517241358757019,0.5882353186607361
392,nzpVDcQ0ywM$_$14,0.20000000298023224,-0.3470940589904785,0.023510189726948738,0.9528371691703796,0.023652616888284683,audio,0.550000011920929,0.4545454680919647,0.52173912525177
311,k5Y_838nuGo$_$29,-0.75,-0.8649841547012329,0.024934211745858192,0.951903760433197,0.023162048310041428,audio,0.6000000238418579,0.5,0.5263158082962036
443,phBUpBr1hSo$_$7,-1.0,-1.270900845527649,0.022224662825465202,0.9543505907058716,0.023424748331308365,audio,0.4761904776096344,0.4583333432674408,0.4583333432674408
572,vyB00TXsimI$_$19,1.2000000476837158,1.8244324922561646,0.0633813813328743,0.8875955939292908,0.04902305454015732,audio,0.7142857313156128,0.3333333432674408,0.5454545617103577
173,dq3Nf_lMPnE$_$5,1.2000000476837158,-0.35171160101890564,0.031899403780698776,0.9351284503936768,0.03297213092446327,audio,0.6000000238418579,0.5416666865348816,0.5769230723381042
544,vvZ4IcEtiZc$_$3,1.399999976158142,-0.8141836524009705,0.023460881784558296,0.955098032951355,0.021441113203763962,audio,0.5416666865348816,0.41860464215278625,0.4757281541824341
513,tmZoasNr4rU$_$18,0.0,-0.47455713152885437,0.03211451321840286,0.9396857023239136,0.028199778869748116,audio,0.7777777910232544,0.6153846383094788,0.6666666865348816
627,yDtzw_Y-7RU$_$18,-2.0,1.1377629041671753,0.026125140488147736,0.9483076333999634,0.0255671925842762,audio,0.5,0.3877550959587097,0.4482758641242981
82,cXypl4FnoZo$_$29,-1.399999976158142,0.33719977736473083,0.04045563191175461,0.9281745553016663,0.031369809061288834,audio,0.7142857313156128,0.4000000059604645,0.5454545617103577
496,tStelxIAHjw$_$3,0.5,1.1823781728744507,0.016530366614460945,0.9600178599357605,0.023451747372746468,audio,0.4000000059604645,0.5333333611488342,0.529411792755127
125,d6hH302o4v8$_$26,-2.5999999046325684,-1.3235446214675903,0.04345302656292915,0.9327378869056702,0.023809073492884636,audio,0.875,0.5,0.5333333611488342
618,yDtzw_Y-7RU$_$11,-1.399999976158142,1.3131623268127441,0.016699137166142464,0.9596912860870361,0.023609556257724762,audio,0.375,0.6176470518112183,0.5
143,d6hH302o4v8$_$8,-2.200000047683716,-0.7452206611633301,0.02827928029000759,0.9369447827339172,0.0347759947180748,audio,0.6666666865348816,0.6666666865348816,0.7272727489471436
287,jUzDDGyPkXU$_$4,-1.600000023841858,0.4087889790534973,0.0332246758043766,0.9389380812644958,0.027837270870804787,audio,0.6315789222717285,0.3932584226131439,0.5
269,iiK8YX8oH1E$_$5,-0.4000000059604645,-0.18686950206756592,0.023099487647414207,0.9550173878669739,0.021883124485611916,audio,0.5428571701049805,0.4876033067703247,0.4749999940395355
478,tIrG4oNLFzE$_$18,-2.200000047683716,-0.5902480483055115,0.022969048470258713,0.9580251574516296,0.019005849957466125,audio,0.6800000071525574,0.6212121248245239,0.5443037748336792
682,zhpQhgha_KU$_$35,0.6000000238418579,-0.5304294228553772,0.018169160932302475,0.9627270102500916,0.019103849306702614,audio,0.52173912525177,0.5714285969734192,0.511904776096344
207,f9O3YtZ2VfI$_$29,-2.0,0.30331623554229736,0.03505173325538635,0.9384287595748901,0.026519494131207466,audio,0.625,0.3787878751754761,0.4430379867553711
71,cW1FSBF59ik$_$19,0.20000000298023224,0.0373697429895401,0.04177248850464821,0.8960590958595276,0.06216837465763092,audio,0.5,0.2916666567325592,0.6551724076271057
282,jUzDDGyPkXU$_$23,1.2000000476837158,-0.7429483532905579,0.021905338391661644,0.9584379196166992,0.019656721502542496,audio,0.5714285969734192,0.5789473652839661,0.47826087474823
31,c7UH_rxdZv4$_$33,-1.7999999523162842,-0.6403226852416992,0.07030576467514038,0.8908875584602356,0.038806624710559845,audio,0.8333333134651184,0.3333333432674408,0.5
