index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
205,f9O3YtZ2VfI$_$23,1.600000023841858,-0.5427706241607666,0.0012910322984680533,0.997831404209137,0.0008776172762736678,audio,0.5833333134651184,0.4444444477558136,0.5625
481,tIrG4oNLFzE$_$2,2.4000000953674316,0.047486811876297,0.0006633126176893711,0.9986227750778198,0.0007139489171095192,audio,0.3636363744735718,0.5,0.5833333134651184
195,etzxEpPuc6I$_$6,0.4000000059604645,1.0878043174743652,0.0014210124500095844,0.997712254524231,0.0008666827343404293,audio,0.6666666865348816,0.4722222089767456,0.6279069781303406
474,tIrG4oNLFzE$_$15,-2.0,0.5517442226409912,0.0010528372367843986,0.9984037280082703,0.0005434781196527183,audio,0.625,0.5211267471313477,0.4642857015132904
550,vvZ4IcEtiZc$_$9,2.200000047683716,1.373179316520691,0.0012933817924931645,0.9979113936424255,0.0007951617008075118,audio,0.53125,0.5376344323158264,0.4324324429035187
440,phBUpBr1hSo$_$2,2.200000047683716,-0.1794559806585312,0.0014931188197806478,0.997977077960968,0.0005298176547512412,audio,0.7142857313156128,0.44999998807907104,0.375
126,d6hH302o4v8$_$27,-2.5999999046325684,-0.6878104209899902,0.0009713532635942101,0.9986773133277893,0.00035131219192408025,audio,0.4000000059604645,0.4444444477558136,0.09090909361839294
297,jUzDDGyPkXU$_$14,0.800000011920929,1.433891773223877,0.001276178634725511,0.9981244206428528,0.0005993945524096489,audio,0.4615384638309479,0.3214285671710968,0.2857142984867096
359,lXPQBPVc5Cw$_$16,0.20000000298023224,-1.145949363708496,0.0007252480718307197,0.9987032413482666,0.0005714625585824251,audio,0.5,0.6000000238418579,0.5555555820465088
228,f_pcplsH_V0$_$11,-0.4000000059604645,-1.4887804985046387,0.0006690273876301944,0.9989140033721924,0.00041695861727930605,audio,0.4285714328289032,0.574999988079071,0.3617021143436432
637,yvsjCA6Y5Fc$_$7,-1.7999999523162842,-0.3380716145038605,0.0015186772216111422,0.9976311922073364,0.000850071432068944,audio,0.5,0.3333333432674408,0.4285714328289032
202,f9O3YtZ2VfI$_$20,-0.4000000059604645,-0.7230322360992432,0.0008933503413572907,0.9982942938804626,0.0008123604930005968,audio,0.3333333432674408,0.42424243688583374,0.4615384638309479
508,tmZoasNr4rU$_$15,0.25,0.44936326146125793,0.0012592740822583437,0.9979535341262817,0.0007871596026234329,audio,0.5833333134651184,0.4615384638309479,0.5625
3,c7UH_rxdZv4$_$27,-1.7999999523162842,-0.5647261738777161,0.0012550260871648788,0.9981223940849304,0.0006226021214388311,audio,0.6521739363670349,0.5066666603088379,0.47154471278190613
430,phBUpBr1hSo$_$12,1.7999999523162842,-0.8831465244293213,0.0007585888379253447,0.998706579208374,0.0005348734557628632,audio,0.47999998927116394,0.5133333206176758,0.49444442987442017
395,nzpVDcQ0ywM$_$19,-2.0,1.234410047531128,0.0016475640004500747,0.9972537159919739,0.0010987132554873824,audio,0.5,0.35185185074806213,0.5
658,zhpQhgha_KU$_$23,-0.5,-0.17388682067394257,0.001435157610103488,0.9980388283729553,0.0005260892794467509,audio,0.8333333134651184,0.6000000238418579,0.5116279125213623
549,vvZ4IcEtiZc$_$6,1.0,1.1653401851654053,0.0007980434456840158,0.9985429048538208,0.0006590552511624992,audio,0.2916666567325592,0.5070422291755676,0.3499999940395355
170,dq3Nf_lMPnE$_$1,0.0,1.4047799110412598,0.0008724637445993721,0.998343825340271,0.0007837487501092255,audio,0.47826087474823,0.48275861144065857,0.604651153087616
511,tmZoasNr4rU$_$16,-1.399999976158142,-1.2822978496551514,0.0015810299664735794,0.9975906610488892,0.0008283107308670878,audio,0.6000000238418579,0.5,0.42105263471603394
677,zhpQhgha_KU$_$16,1.7999999523162842,0.30843284726142883,0.0007090501603670418,0.9987778067588806,0.0005131174111738801,audio,0.4375,0.5652173757553101,0.4727272689342499
453,rnaNMUZpvvg$_$2,2.25,1.7802278995513916,0.0011190378572791815,0.9981650710105896,0.0007159271044656634,audio,0.4444444477558136,0.47058823704719543,0.4285714328289032
382,nzpVDcQ0ywM$_$4,-1.600000023841858,-1.0187017917633057,0.0008714809082448483,0.9984571933746338,0.0006713332841172814,audio,0.46666666865348816,0.5,0.5116279125213623
513,tmZoasNr4rU$_$18,0.0,-0.685459554195404,0.0014996310928836465,0.9977276921272278,0.0007726612384431064,audio,0.7777777910232544,0.6153846383094788,0.6666666865348816
305,k5Y_838nuGo$_$27,-0.800000011920929,-0.9639459848403931,0.0008774067391641438,0.9985466599464417,0.0005759334308095276,audio,0.4848484992980957,0.4838709533214569,0.4464285671710968
523,tmZoasNr4rU$_$8,-2.0,-0.7361724972724915,0.0027208684477955103,0.9964908957481384,0.0007882677018642426,audio,1.0,0.512499988079071,0.5520833134651184
649,yvsjCA6Y5Fc$_$19,-1.600000023841858,-1.2189843654632568,0.0008221169700846076,0.9983503818511963,0.0008274937281385064,audio,0.3636363744735718,0.46226415038108826,0.5370370149612427
330,k5Y_838nuGo$_$18,0.4000000059604645,1.453733205795288,0.0007178610539995134,0.9984651803970337,0.0008169906213879585,audio,0.5,0.6470588445663452,0.75
192,etzxEpPuc6I$_$5,0.0,0.9937540888786316,0.0007104867836460471,0.9985849857330322,0.0007045948295854032,audio,0.3478260934352875,0.4444444477558136,0.5263158082962036
112,d3_k5Xpfmik$_$1,2.0,1.6803226470947266,0.0015491633675992489,0.997734785079956,0.0007160151144489646,audio,0.6800000071525574,0.4285714328289032,0.488095223903656
594,wMbj6ajWbic$_$10,-1.7999999523162842,-0.27597156167030334,0.0006791909108869731,0.9988075494766235,0.0005132256774231791,audio,0.4545454680919647,0.5789473652839661,0.5
414,pLTX3ipuDJI$_$12,-2.0,-0.49593493342399597,0.0009292166214436293,0.9984839558601379,0.0005869047017768025,audio,0.6388888955116272,0.5909090638160706,0.5862069129943848
480,tIrG4oNLFzE$_$3,2.5999999046325684,1.7132165431976318,0.0014810876455157995,0.9973188042640686,0.001200106693431735,audio,0.5714285969734192,0.3589743673801422,0.6382978558540344
