index,id,y_true,y_pred,w_text,w_audio,w_vision,selected_anchor,availability_text,availability_audio,availability_vision
255,fvVhgmXxadc$_$9,-0.4000000059604645,0.30693817138671875,3.4467415389372036e-05,2.384146910117124e-06,0.9999631643295288,vision,1.0,0.939393937587738,0.800000011920929
12,c7UH_rxdZv4$_$2,-2.5999999046325684,-0.22093528509140015,2.6999503461411223e-05,2.282879904669244e-06,0.9999707937240601,vision,0.800000011920929,0.8095238208770752,0.7599999904632568
371,nbWiPyCm4g0$_$9,-1.399999976158142,0.06694328784942627,1.4998497135820799e-05,1.5964149042702047e-06,0.9999834299087524,vision,0.6666666865348816,0.8510638475418091,0.8214285969734192
267,iiK8YX8oH1E$_$3,-1.25,0.5795807242393494,8.532732317689806e-05,9.164150469587184e-06,0.9999054670333862,vision,0.7857142686843872,0.7037037014961243,0.71875
284,jUzDDGyPkXU$_$3,0.0,0.8335739374160767,2.5153600290650502e-05,1.6501428490300896e-06,0.9999731779098511,vision,0.6666666865348816,0.5555555820465088,0.75
657,zhpQhgha_KU$_$22,0.6000000238418579,-0.6793192028999329,2.9654271202161908e-05,1.965621777344495e-06,0.999968409538269,vision,0.9090909361839294,0.7777777910232544,0.8571428656578064
71,cW1FSBF59ik$_$19,0.20000000298023224,-0.38148632645606995,5.621613672701642e-05,7.068348622851772e-06,0.9999366998672485,vision,0.800000011920929,0.7916666865348816,0.8620689511299133
684,zhpQhgha_KU$_$33,-0.4000000059604645,0.3634689748287201,1.6007279555196874e-05,1.0242288226436358e-06,0.9999829530715942,vision,0.8125,0.7450980544090271,0.8852459192276001
658,zhpQhgha_KU$_$23,-0.5,0.6316624283790588,1.880230411188677e-05,1.545845748296415e-06,0.9999796152114868,vision,0.8333333134651184,0.8857142925262451,0.8372092843055725
670,zhpQhgha_KU$_$11,-2.4000000953674316,-0.6835096478462219,1.87081859621685e-05,1.6188710105780046e-06,0.9999796152114868,vision,0.75,0.8125,0.8214285969734192
78,cXypl4FnoZo$_$21,-0.6000000238418579,-0.3926868438720703,1.6474805306643248e-05,1.3771352769254008e-06,0.9999821186065674,vision,0.8095238208770752,0.8387096524238586,0.8918918967247009
227,f9O3YtZ2VfI$_$30,-1.0,-0.3172075152397156,1.9466551748337224e-05,2.112132278853096e-06,0.9999784231185913,vision,0.7142857313156128,0.8600000143051147,0.7833333611488342
144,d6hH302o4v8$_$39,-3.0,-1.2478244304656982,2.3576480089104734e-05,1.0976526709782775e-06,0.999975323677063,vision,1.0,0.7857142686843872,0.8529411554336548
98,cXypl4FnoZo$_$17,-0.6000000238418579,-0.7434294819831848,1.91839335457189e-05,1.4882448340358678e-06,0.9999793767929077,vision,0.7692307829856873,0.7586206793785095,0.8571428656578064
262,iiK8YX8oH1E$_$14,-1.2000000476837158,-0.3933159410953522,6.664065585937351e-05,6.837331056885887e-06,0.9999265670776367,vision,0.9285714030265808,0.8421052694320679,0.8695651888847351
550,vvZ4IcEtiZc$_$9,2.200000047683716,2.0502634048461914,2.9833021471858956e-05,2.1593148176179966e-06,0.9999680519104004,vision,0.84375,0.8279569745063782,0.7477477192878723
95,cXypl4FnoZo$_$12,2.0,2.5537469387054443,2.6486663045943715e-05,1.515647113592422e-06,0.9999719858169556,vision,0.9333333373069763,0.8333333134651184,0.8163265585899353
678,zhpQhgha_KU$_$19,-0.800000011920929,0.0517861470580101,1.9579820218496025e-05,1.4135852097751922e-06,0.9999790191650391,vision,0.8125,0.7777777910232544,0.875
613,yDtzw_Y-7RU$_$4,-1.0,0.003838818520307541,2.3132621208787896e-05,2.632885525599704e-06,0.999974250793457,vision,0.6666666865348816,0.8125,0.7368420958518982
541,vvZ4IcEtiZc$_$10,-2.0,-0.7959353923797607,1.9285702364868484e-05,2.423128307782463e-06,0.9999783039093018,vision,0.699999988079071,0.9375,0.7368420958518982
422,pLTX3ipuDJI$_$4,-2.200000047683716,1.0307217836380005,1.8665938114281744e-05,1.3339555380298407e-06,0.9999799728393555,vision,0.7777777910232544,0.7722772359848022,0.8813559412956238
417,pLTX3ipuDJI$_$16,-1.600000023841858,-0.6896654963493347,1.5570525647490285e-05,1.073321527655935e-06,0.9999833106994629,vision,0.7714285850524902,0.7425742745399475,0.8666666746139526
38,cM3Yna7AavY$_$14,-2.5999999046325684,1.6368889808654785,3.266637941123918e-05,2.240134563180618e-06,0.9999650716781616,vision,0.7777777910232544,0.695652186870575,0.7407407164573669
630,yvsjCA6Y5Fc$_$22,-1.600000023841858,0.7493839263916016,2.827014213835355e-05,2.3799702830729075e-06,0.9999693632125854,vision,0.7142857313156128,0.7142857313156128,0.7647058963775635
324,k5Y_838nuGo$_$12,0.20000000298023224,0.36028504371643066,2.8843785912613384e-05,1.5144341887207702e-06,0.9999696016311646,vision,0.9473684430122375,0.7555555701255798,0.7777777910232544
27,c7UH_rxdZv4$_$19,-1.7999999523162842,0.10507482290267944,2.1227104298304766e-05,2.352349156353739e-06,0.999976396560669,vision,0.6666666865348816,0.8222222328186035,0.7407407164573669
9,c7UH_rxdZv4$_$29,0.6000000238418579,2.0930466651916504,2.3462858735001646e-05,1.7628705109018483e-06,0.9999747276306152,vision,0.8333333134651184,0.8297872543334961,0.8421052694320679
485,tIrG4oNLFzE$_$6,1.25,1.9442466497421265,2.1586556613328867e-05,1.4632008742410108e-06,0.9999769926071167,vision,0.7692307829856873,0.7096773982048035,0.837837815284729
346,lXPQBPVc5Cw$_$5,-1.0,0.2006344497203827,2.5036122679011896e-05,1.5130266319829389e-06,0.9999734163284302,vision,0.8928571343421936,0.7894737124443054,0.8369565010070801
168,dq3Nf_lMPnE$_$15,1.0,1.6158722639083862,2.8395699700922705e-05,2.358129449930857e-06,0.9999692440032959,vision,0.7058823704719543,0.7288135886192322,0.75
494,tStelxIAHjw$_$16,0.800000011920929,2.5259969234466553,3.709035809151828e-05,2.3810184757167008e-06,0.9999605417251587,vision,1.0,0.8888888955116272,0.9090909361839294
139,d6hH302o4v8$_$4,-1.600000023841858,-0.7893588542938232,1.7743981516105123e-05,1.8199874602942145e-06,0.9999804496765137,vision,0.75,0.8823529481887817,0.8500000238418579
532,v0zCBqDeKcE$_$3,0.6000000238418579,0.21832358837127686,2.118892371072434e-05,1.0943658708129078e-06,0.999977707862854,vision,0.9285714030265808,0.7599999904632568,0.8333333134651184
34,cM3Yna7AavY$_$10,1.600000023841858,0.2886125445365906,2.6670750230550766e-05,1.6288853430523886e-06,0.9999716281890869,vision,0.8571428656578064,0.7368420958518982,0.782608687877655
