index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision
318,k5Y_838nuGo$_$6,2.0,1.2996245622634888,0.3265339136123657,0.3437685966491699,0.32969748973846436,1.1977038383483887,1.2261157035827637,1.1749461889266968,0.8022961616516113,0.7738842964172363,0.8250538110733032,0.3324350118637085,0.3444535434246063,0.3231114149093628,audio,audio,1,0.7777777910232544,0.875,0.9473684430122375
467,rnaNMUZpvvg$_$16,-1.7999999523162842,-0.6243236064910889,0.46262335777282715,0.2538546025753021,0.28352200984954834,-0.631955623626709,-0.6067293286323547,-0.6378873586654663,1.1680443286895752,1.1932706832885742,1.1621125936508179,0.335976243019104,0.3255471885204315,0.33847662806510925,text,vision,0,1.0,0.7857142686843872,0.9411764740943909
278,jUzDDGyPkXU$_$27,-2.0,-2.3210248947143555,0.3797645568847656,0.35356950759887695,0.2666659653186798,-2.3590610027313232,-2.4014577865600586,-2.346034526824951,0.35906100273132324,0.4014577865600586,0.34603452682495117,0.33729085326194763,0.3198811709880829,0.3428279459476471,text,vision,0,0.8333333134651184,0.8809523582458496,0.8399999737739563
423,pLTX3ipuDJI$_$7,0.800000011920929,-1.4225993156433105,0.4239805042743683,0.27949461340904236,0.29652485251426697,-1.4309262037277222,-1.4561699628829956,-1.431333065032959,2.230926275253296,2.2561700344085693,2.231333017349243,0.3368784487247467,0.3264143168926239,0.3367072641849518,text,text,1,0.9285714030265808,0.8095238208770752,0.9399999976158142
389,nzpVDcQ0ywM$_$13,-1.0,-0.9007240533828735,0.4650961458683014,0.31486597657203674,0.22003787755966187,-0.8329940438270569,-0.817035436630249,-0.8392971158027649,0.16700595617294312,0.18296456336975098,0.1607028841972351,0.33465418219566345,0.3280445337295532,0.3373012840747833,text,vision,0,1.0,0.9107142686843872,0.8382353186607361
603,wMbj6ajWbic$_$30,0.800000011920929,0.39422860741615295,0.41176295280456543,0.30318745970726013,0.2850496172904968,0.338911771774292,0.3914817273616791,0.3373822271823883,0.46108824014663696,0.4085182845592499,0.46261778473854065,0.3261568546295166,0.3483092784881592,0.32553380727767944,text,audio,0,0.9230769276618958,0.8500000238418579,0.9166666865348816
309,k5Y_838nuGo$_$23,-0.20000000298023224,0.3650001883506775,0.34276261925697327,0.40713998675346375,0.250097393989563,0.299445778131485,0.3545016050338745,0.28120023012161255,0.4994457960128784,0.5545015931129456,0.4812002182006836,0.3382304608821869,0.31573644280433655,0.34603309631347656,audio,vision,0,0.8333333134651184,1.0,0.8571428656578064
34,cM3Yna7AavY$_$10,1.600000023841858,0.6975502371788025,0.45992711186408997,0.27911895513534546,0.2609539330005646,0.6566048264503479,0.7004740834236145,0.6598732471466064,0.94339519739151,0.8995259404182434,0.9401267766952515,0.3267480731010437,0.3451662063598633,0.3280857503414154,text,audio,0,1.0,0.8421052694320679,0.9130434989929199
40,cM3Yna7AavY$_$1,2.200000047683716,-1.0667535066604614,0.423289954662323,0.33426374197006226,0.24244634807109833,-1.060492753982544,-1.060146450996399,-1.065401315689087,3.2604928016662598,3.2601466178894043,3.2654013633728027,0.3339661657810211,0.33411064743995667,0.331923246383667,text,audio,0,0.9333333373069763,0.9100000262260437,0.8526315689086914
190,etzxEpPuc6I$_$3,-1.600000023841858,-1.8589308261871338,0.43250468373298645,0.30835652351379395,0.2591388523578644,-1.898896336555481,-1.930519461631775,-1.8968303203582764,0.29889631271362305,0.330519437789917,0.29683029651641846,0.33740150928497314,0.3243245780467987,0.3382740020751953,text,vision,0,1.0,0.914893627166748,0.9285714030265808
236,f_pcplsH_V0$_$2,1.399999976158142,-0.7060567140579224,0.4073927700519562,0.3181256055831909,0.2744816541671753,-0.6804843544960022,-0.67120361328125,-0.6891074180603027,2.080484390258789,2.0712037086486816,2.0891075134277344,0.33322805166244507,0.3371163308620453,0.32965555787086487,text,audio,0,0.8571428656578064,0.8275862336158752,0.8571428656578064
