index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision
161,d6hH302o4v8$_$34,-3.0,1.8163871765136719,0.28872430324554443,0.32084521651268005,0.3904305398464203,1.9027360677719116,2.008167266845703,1.9737921953201294,4.902736186981201,5.008167266845703,4.97379207611084,0.35822564363479614,0.3139941394329071,0.32778027653694153,vision,text,0,0.800000011920929,0.7777777910232544,0.9090909361839294
388,nzpVDcQ0ywM$_$10,-1.0,-0.5951101183891296,0.3406745493412018,0.33881300687789917,0.32051244378089905,-0.6204655766487122,-0.5995481014251709,-0.644909143447876,0.37953442335128784,0.4004518985748291,0.355090856552124,0.33275455236434937,0.32416683435440063,0.3430785834789276,text,vision,0,0.7666666507720947,0.6888889074325562,0.6944444179534912
298,jUzDDGyPkXU$_$17,-2.799999952316284,-1.3461178541183472,0.3173494040966034,0.4034360945224762,0.2792145311832428,-1.284638524055481,-1.2814431190490723,-1.3238407373428345,1.5153614282608032,1.518556833267212,1.4761592149734497,0.32827386260032654,0.3269653022289276,0.34476086497306824,audio,vision,0,0.7142857313156128,0.761904776096344,0.6153846383094788
429,phBUpBr1hSo$_$13,0.800000011920929,1.5522379875183105,0.33947986364364624,0.44682207703590393,0.21369805932044983,1.5803738832473755,1.6767287254333496,1.629961609840393,0.7803738713264465,0.8767287135124207,0.8299615979194641,0.3538039028644562,0.313656747341156,0.33253931999206543,audio,text,0,0.7272727489471436,0.7894737124443054,0.4545454680919647
336,lXPQBPVc5Cw$_$27,-2.799999952316284,-0.6060627102851868,0.28139978647232056,0.41469278931617737,0.3039073944091797,-0.6161105036735535,-0.5909165143966675,-0.6390414834022522,2.183889389038086,2.2090835571289062,2.1609585285186768,0.3335471749305725,0.3232066035270691,0.343246191740036,audio,vision,0,0.6875,0.8064516186714172,0.6842105388641357
540,vvZ4IcEtiZc$_$11,1.600000023841858,0.051125142723321915,0.35926127433776855,0.3522609770298004,0.28847774863243103,-0.09263104200363159,-0.03844064474105835,-0.08960224688053131,1.6926310062408447,1.6384406089782715,1.689602255821228,0.3253219425678253,0.34812214970588684,0.32655593752861023,text,audio,0,0.75,0.6666666865348816,0.6000000238418579
160,d6hH302o4v8$_$35,-1.600000023841858,-0.32019734382629395,0.2989370822906494,0.34477126598358154,0.35629165172576904,-0.3830900192260742,-0.3493993878364563,-0.40139633417129517,1.2169100046157837,1.2506005764007568,1.198603630065918,0.3353557288646698,0.32152608036994934,0.3431181311607361,vision,vision,1,0.7222222089767456,0.7179487347602844,0.7659574747085571
265,iiK8YX8oH1E$_$18,-1.0,-1.0147123336791992,0.2197493612766266,0.3494858145713806,0.4307648241519928,-1.041340708732605,-1.021885633468628,-1.074769377708435,0.04134070873260498,0.02188563346862793,0.07476937770843506,0.3351552188396454,0.34340572357177734,0.32143908739089966,vision,audio,0,0.5454545617103577,0.7037037014961243,0.84375
251,fvVhgmXxadc$_$5,0.0,0.46954774856567383,0.3675861358642578,0.30897873640060425,0.3234351873397827,0.41603314876556396,0.4707911014556885,0.4281434416770935,0.41603314876556396,0.4707911014556885,0.4281434416770935,0.3426043391227722,0.3199385106563568,0.3374571204185486,text,text,1,0.8461538553237915,0.6842105388641357,0.739130437374115
222,f9O3YtZ2VfI$_$14,1.2000000476837158,0.7588388323783875,0.38662052154541016,0.2360529899597168,0.37732651829719543,0.7412003874778748,0.8082941174507141,0.7599009275436401,0.45879966020584106,0.3917059302330017,0.4400991201400757,0.32142606377601624,0.34954583644866943,0.32902809977531433,text,audio,0,0.8888888955116272,0.5666666626930237,0.8333333134651184
