index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
476,tIrG4oNLFzE$_$17,-0.4000000059604645,0.144489124417305,0.002094748429954052,0.9876525402069092,0.010252743028104305,0.21381846070289612,0.28798753023147583,0.2459886223077774,0.6138184666633606,0.6879875659942627,0.6459886431694031,0.34818440675735474,0.3173549175262451,0.33446070551872253,audio,text,0,0.5454545617103577,0.5360824465751648,0.49572649598121643,0.5,0.5,0.002094748429954052,0.9876525402069092,0.010252743028104305,0.3075311779975891,0.37817853689193726,0.314290314912796,audio,audio,0,0.07215169072151184,1.0941424369812012,0.40631601214408875,0.030367886647582054,0.07416906952857971
529,v0zCBqDeKcE$_$14,1.5,1.1409460306167603,0.002887214533984661,0.9848749041557312,0.012237903662025928,1.3196500539779663,1.3158379793167114,1.3701789379119873,0.1803499460220337,0.18416202068328857,0.1298210620880127,0.32674989104270935,0.32519659399986267,0.3480534851551056,audio,vision,0,0.75,0.5517241358757019,0.5882353186607361,0.5,0.5,0.002887214533984661,0.9848749041557312,0.012237903662025928,0.3747420907020569,0.31767135858535767,0.30758655071258545,audio,text,0,0.08577914535999298,1.0947457551956177,0.4448023736476898,0.024766987189650536,0.05434095859527588
548,vvZ4IcEtiZc$_$7,1.399999976158142,-0.9726088047027588,0.0022099099587649107,0.9881770014762878,0.009613079018890858,-1.6379433870315552,-1.562766671180725,-1.6065516471862793,3.0379433631896973,2.962766647338867,3.006551742553711,0.3186187446117401,0.35001152753829956,0.3313697278499603,audio,audio,1,0.6666666865348816,0.5185185074806213,0.5625,0.5,0.5,0.0022099099587649107,0.9881770014762878,0.009613079018890858,0.36271098256111145,0.3185975253582001,0.3186914622783661,audio,text,0,0.06991517543792725,1.0966970920562744,0.44638633728027344,0.03082944080233574,0.07517671585083008
451,rnaNMUZpvvg$_$1,-2.5999999046325684,-1.6157751083374023,0.0023944461718201637,0.9816325902938843,0.01597299426794052,-2.341644763946533,-2.3333799839019775,-2.32476544380188,0.25835514068603516,0.2666199207305908,0.2752344608306885,0.3368314504623413,0.33336958289146423,0.32979902625083923,audio,text,0,0.5,0.41860464215278625,0.6470588445663452,0.5,0.5,0.0023944461718201637,0.9816325902938843,0.01597299426794052,0.2802068591117859,0.29992228746414185,0.41987085342407227,audio,vision,0,0.09872516989707947,1.0820300579071045,0.45447349548339844,0.0068914457224309444,0.01687932014465332
635,yvsjCA6Y5Fc$_$5,0.4000000059604645,-0.9581717252731323,0.003026628168299794,0.9863536357879639,0.010619724169373512,-1.3606840372085571,-1.3202117681503296,-1.3462544679641724,1.7606840133666992,1.7202117443084717,1.7462544441223145,0.3257230818271637,0.3426254689693451,0.3316514790058136,audio,audio,1,0.625,0.4375,0.4444444477558136,0.5,0.5,0.003026628168299794,0.9863536357879639,0.010619724169373512,0.380776584148407,0.3243494927883148,0.2948738932609558,audio,text,0,0.0793752670288086,1.092954158782959,0.44133609533309937,0.016747932881116867,0.04047226905822754
660,zhpQhgha_KU$_$29,-1.2000000476837158,-0.36414024233818054,0.0027656916063278913,0.9884413480758667,0.008792988955974579,-0.30653420090675354,-0.2877834737300873,-0.3443148732185364,0.8934658765792847,0.9122165441513062,0.8556851744651794,0.33055737614631653,0.32289978861808777,0.3465428054332733,audio,vision,0,0.5714285969734192,0.5416666865348816,0.46666666865348816,0.5,0.5,0.0027656916063278913,0.9884413480758667,0.008792988955974579,0.32329607009887695,0.38234251737594604,0.2943613827228546,audio,audio,0,0.06940703839063644,1.0926487445831299,0.4040658473968506,0.023510683327913284,0.0565313994884491
349,lXPQBPVc5Cw$_$6,-1.399999976158142,-0.7702781558036804,0.00330806290730834,0.9868444204330444,0.009847451001405716,-0.5590640306472778,-0.5152833461761475,-0.5447237491607666,0.8409359455108643,0.8847166299819946,0.8552762269973755,0.3414158821105957,0.32323363423347473,0.3353503942489624,audio,text,0,0.4166666567325592,0.4880000054836273,0.47999998927116394,0.5,0.5,0.00330806290730834,0.9868444204330444,0.009847451001405716,0.2684093713760376,0.39108893275260925,0.34050172567367554,audio,audio,0,0.07746285200119019,1.087019920349121,0.39717036485671997,0.018224310129880905,0.04378068447113037
347,lXPQBPVc5Cw$_$4,-1.2000000476837158,-1.4737104177474976,0.0027458404656499624,0.9869958758354187,0.010258277878165245,-1.9840749502182007,-1.9667729139328003,-1.967913269996643,0.7840749025344849,0.7667728662490845,0.7679132223129272,0.32870185375213623,0.3358882963657379,0.33540984988212585,audio,audio,1,0.4285714328289032,0.5,0.4893617033958435,0.5,0.5,0.0027458404656499624,0.9869958758354187,0.010258277878165245,0.2686677873134613,0.3911016881465912,0.3402305543422699,audio,audio,1,0.07609276473522186,1.0870795249938965,0.3972628116607666,0.007901201024651527,0.01730203628540039
170,dq3Nf_lMPnE$_$1,0.0,1.1108112335205078,0.001723575172945857,0.9839043617248535,0.014372053556144238,1.2917028665542603,1.285526990890503,1.3457119464874268,1.2917028665542603,1.285526990890503,1.3457119464874268,0.33985090255737305,0.34248465299606323,0.3176644742488861,audio,audio,1,0.47826087474823,0.48275861144065857,0.604651153087616,0.5,0.5,0.001723575172945857,0.9839043617248535,0.014372053556144238,0.2686823308467865,0.3397672474384308,0.3915504515171051,audio,vision,0,0.08790609985589981,1.087019681930542,0.4294247627258301,0.027033640071749687,0.06018495559692383
679,zhpQhgha_KU$_$18,0.6000000238418579,0.5606776475906372,0.004441202152520418,0.9836201667785645,0.011938579380512238,0.8023225665092468,0.7967337369918823,0.6908291578292847,0.20232254266738892,0.19673371315002441,0.09082913398742676,0.3168010115623474,0.31902191042900085,0.3641771376132965,audio,vision,0,0.6363636255264282,0.529411792755127,0.5365853905677795,0.5,0.5,0.004441202152520418,0.9836201667785645,0.011938579380512238,0.34094324707984924,0.3443390429019928,0.31471771001815796,audio,audio,0,0.09316596388816833,1.0978165864944458,0.4261874556541443,0.05129197612404823,0.11149340867996216
537,v0zCBqDeKcE$_$6,0.800000011920929,1.3827871084213257,0.0043302252888679504,0.9840328097343445,0.011636934243142605,1.5707916021347046,1.5296367406845093,1.579092025756836,0.7707915902137756,0.7296367287635803,0.779092013835907,0.32868054509162903,0.34603151679039,0.32528790831565857,audio,audio,1,0.6499999761581421,0.4736842215061188,0.43478259444236755,0.5,0.5,0.0043302252888679504,0.9840328097343445,0.011636934243142605,0.3814260959625244,0.3368844985961914,0.2816893458366394,audio,text,0,0.0912306010723114,1.091054916381836,0.43143218755722046,0.021624203771352768,0.04945528507232666
364,nbWiPyCm4g0$_$1,1.2000000476837158,-0.30410295724868774,0.0021149246022105217,0.9896976351737976,0.00818746630102396,0.10180415213108063,0.13941892981529236,-0.016704797744750977,1.0981959104537964,1.060581088066101,1.2167048454284668,0.3435888886451721,0.3601297438144684,0.2962813973426819,audio,audio,1,0.4000000059604645,0.6875,0.5897436141967773,0.5,0.5,0.0021149246022105217,0.9896976351737976,0.00818746630102396,0.20355966687202454,0.46048402786254883,0.33595627546310425,audio,audio,1,0.06261636316776276,1.0475728511810303,0.35280904173851013,0.0665280744433403,0.15612372756004333
607,yDtzw_Y-7RU$_$22,2.0,1.2429345846176147,0.0023883951362222433,0.9838446974754333,0.013766900636255741,1.0724990367889404,0.9148908853530884,1.093562364578247,0.9275009632110596,1.0851091146469116,0.9064376354217529,0.35114070773124695,0.28835049271583557,0.3605087399482727,audio,vision,0,0.7142857313156128,0.5,0.5789473652839661,0.5,0.5,0.0023883951362222433,0.9838446974754333,0.013766900636255741,0.38287365436553955,0.2947254180908203,0.32240092754364014,audio,text,0,0.08944102376699448,1.0925920009613037,0.4594128727912903,0.07972695678472519,0.1786714792251587
19,c7UH_rxdZv4$_$11,1.0,0.19804275035858154,0.0025530357379466295,0.9885181188583374,0.00892888568341732,0.2990739941596985,0.3435441851615906,0.29922571778297424,0.7009260058403015,0.6564558148384094,0.7007743120193481,0.32708048820495605,0.3457769751548767,0.32714253664016724,audio,audio,1,0.5833333134651184,0.4749999940395355,0.40425533056259155,0.5,0.5,0.0025530357379466295,0.9885181188583374,0.00892888568341732,0.35782697796821594,0.3600034713745117,0.28216949105262756,audio,audio,1,0.06878913938999176,1.0925495624542236,0.4190097451210022,0.02092777192592621,0.04447019100189209
407,ob23OKe5a9Q$_$7,0.6000000238418579,-0.047267213463783264,0.00209960900247097,0.9876872897148132,0.01021304726600647,-0.0840030238032341,-0.08387646079063416,-0.09619541466236115,0.6840030550956726,0.6838765144348145,0.6961954236030579,0.33500462770462036,0.33505764603614807,0.32993775606155396,audio,audio,1,0.6470588445663452,0.5625,0.5,0.5,0.5,0.00209960900247097,0.9876872897148132,0.01021304726600647,0.3466503620147705,0.3637760877609253,0.2895735204219818,audio,audio,1,0.07200029492378235,1.093993067741394,0.4159408509731293,0.005777609534561634,0.01231895387172699
351,lXPQBPVc5Cw$_$8,2.5999999046325684,1.4118027687072754,0.0019428649684414268,0.9821966886520386,0.015860408544540405,1.6281309127807617,1.6086612939834595,1.678968071937561,0.9718689918518066,0.9913386106491089,0.9210318326950073,0.32877805829048157,0.3208731412887573,0.3503488302230835,audio,vision,0,0.4545454680919647,0.46666666865348816,0.6285714507102966,0.5,0.5,0.0019428649684414268,0.9821966886520386,0.015860408544540405,0.256007581949234,0.33176949620246887,0.41222289204597473,audio,vision,1,0.09549873322248459,1.0801771879196167,0.4336181581020355,0.029639529064297676,0.07030677795410156
50,cW1FSBF59ik$_$20,2.5,1.4975333213806152,0.001691716955974698,0.9878875017166138,0.01042083092033863,1.6964830160140991,1.675121545791626,1.757952094078064,0.8035169839859009,0.824878454208374,0.742047905921936,0.32749125361442566,0.31886234879493713,0.353646457195282,audio,vision,0,0.5454545617103577,0.5614035129547119,0.5072463750839233,0.5,0.5,0.001691716955974698,0.9878875017166138,0.01042083092033863,0.29797646403312683,0.3885914087295532,0.31343212723731995,audio,audio,0,0.07039551436901093,1.09171462059021,0.3995307385921478,0.03511197865009308,0.08283054828643799
168,dq3Nf_lMPnE$_$15,1.0,-0.3806973397731781,0.001351538929156959,0.9881713390350342,0.010477148927748203,-0.5649998188018799,-0.5343492031097412,-0.5773919820785522,1.5649998188018799,1.5343492031097412,1.5773919820785522,0.33072221279144287,0.34363916516304016,0.32563871145248413,audio,audio,1,0.4117647111415863,0.5423728823661804,0.5,0.5,0.5,0.001351538929156959,0.9881713390350342,0.010477148927748203,0.25420957803726196,0.40845048427581787,0.33733996748924255,audio,audio,1,0.06844805926084518,1.0804599523544312,0.38648056983947754,0.018091455101966858,0.043042778968811035
176,dq3Nf_lMPnE$_$6,0.800000011920929,-1.2107303142547607,0.0027116599958389997,0.9903958439826965,0.006892502773553133,-1.7949954271316528,-1.7761160135269165,-1.7855197191238403,2.5949954986572266,2.5761160850524902,2.585519790649414,0.32940298318862915,0.3372691571712494,0.3333278298377991,audio,audio,1,0.6666666865348816,0.44999998807907104,0.25,0.5,0.5,0.0027116599958389997,0.9903958439826965,0.006892502773553133,0.4355766475200653,0.3537767231464386,0.21064665913581848,audio,text,0,0.0598905086517334,1.057704210281372,0.42441272735595703,0.007707506883889437,0.018879413604736328
346,lXPQBPVc5Cw$_$5,-1.0,-0.4985438585281372,0.0041106161661446095,0.9864034652709961,0.009485945105552673,-0.48710349202156067,-0.44888225197792053,-0.4907729923725128,0.5128965377807617,0.5511177778244019,0.5092270374298096,0.33807265758514404,0.3223004639148712,0.33962690830230713,audio,vision,0,0.6071428656578064,0.4868420958518982,0.44565218687057495,0.5,0.5,0.0041106161661446095,0.9864034652709961,0.009485945105552673,0.3572234809398651,0.3527749478816986,0.29000160098075867,audio,text,0,0.08027313649654388,1.0942726135253906,0.422419011592865,0.018941907212138176,0.041890740394592285
225,f9O3YtZ2VfI$_$19,-0.6000000238418579,-1.303156852722168,0.0048674969002604485,0.9832023978233337,0.011930175125598907,-1.6253255605697632,-1.5595189332962036,-1.588602066040039,1.0253255367279053,0.9595189094543457,0.9886020421981812,0.319212406873703,0.3465804159641266,0.334207147359848,audio,audio,1,0.625,0.4545454680919647,0.5,0.5,0.5,0.0048674969002604485,0.9832023978233337,0.011930175125598907,0.36855509877204895,0.3185933828353882,0.31285151839256287,audio,text,0,0.09541095793247223,1.095840334892273,0.443072646856308,0.02692575752735138,0.06580662727355957
150,d6hH302o4v8$_$15,-1.75,-1.6415579319000244,0.004176585003733635,0.9874923229217529,0.008331104181706905,-2.3694543838500977,-2.3544654846191406,-2.3594002723693848,0.6194543838500977,0.6044654846191406,0.6094002723693848,0.32986319065093994,0.33610183000564575,0.3340349793434143,audio,audio,1,0.75,0.4285714328289032,0.3125,0.5,0.5,0.004176585003733635,0.9874923229217529,0.008331104181706905,0.4707011878490448,0.31025418639183044,0.21904464066028595,audio,text,0,0.07519684731960297,1.0504133701324463,0.4514920711517334,0.006237025838345289,0.014988899230957031
492,tStelxIAHjw$_$15,0.4000000059604645,0.8204743266105652,0.001679384964518249,0.9885649085044861,0.009755663573741913,0.9390995502471924,0.958026647567749,0.973000168800354,0.5390995740890503,0.5580266714096069,0.5730001926422119,0.3407006561756134,0.332734614610672,0.3265647888183594,audio,text,0,0.46666666865348816,0.5370370149612427,0.453125,0.5,0.5,0.001679384964518249,0.9885649085044861,0.009755663573741913,0.2837340235710144,0.40552493929862976,0.31074100732803345,audio,audio,0,0.06726739555597305,1.086633324623108,0.38869333267211914,0.013871206901967525,0.03390061855316162
149,d6hH302o4v8$_$12,1.399999976158142,-0.12499581277370453,0.0033314796164631844,0.9741504192352295,0.02251810021698475,-0.12093790620565414,-0.11054995656013489,-0.1574169546365738,1.5209379196166992,1.5105499029159546,1.5574169158935547,0.33687108755111694,0.34127381443977356,0.3218550980091095,audio,audio,1,0.6666666865348816,0.380952388048172,0.7200000286102295,0.5,0.5,0.0033314796164631844,0.9741504192352295,0.02251810021698475,0.340191513299942,0.23752182722091675,0.42228665947914124,audio,vision,0,0.12993739545345306,1.0722880363464355,0.4910857379436493,0.020097389817237854,0.046866998076438904
311,k5Y_838nuGo$_$29,-0.75,-1.0385382175445557,0.0028057836461812258,0.9861437082290649,0.011050533503293991,-1.4432300329208374,-1.4097514152526855,-1.4306161403656006,0.6932300329208374,0.6597514152526855,0.6806161403656006,0.32694390416145325,0.3409162759780884,0.332139790058136,audio,audio,1,0.6000000238418579,0.5,0.5263158082962036,0.5,0.5,0.0028057836461812258,0.9861437082290649,0.011050533503293991,0.33469030261039734,0.3427762985229492,0.3225334584712982,audio,audio,1,0.08003251999616623,1.0983002185821533,0.42891162633895874,0.013805226422846317,0.033478617668151855
