index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
662,zhpQhgha_KU$_$3,-1.600000023841858,-0.5497104525566101,8.518429240211844e-05,0.999901533126831,1.3286869034345727e-05,-0.1935051530599594,0.25017857551574707,-0.01722673326730728,1.4064948558807373,1.850178599357605,1.5827733278274536,0.4207800626754761,0.2416536509990692,0.3375663161277771,audio,text,0,0.6000000238418579,0.568965494632721,0.5714285969734192,0.5,0.5,8.518429240211844e-05,0.999901533126831,1.3286869034345727e-05,6.166963430587202e-05,0.9999159574508667,2.23645238293102e-05,audio,audio,0,0.0010458725737407804,0.0009213071898557246,1.567221261211671e-05,0.18240216374397278,0.4436837434768677
578,wMbj6ajWbic$_$20,-0.4000000059604645,-0.16988703608512878,5.679731475538574e-05,0.9999346733093262,8.508794053341262e-06,-0.1305372565984726,0.439946711063385,0.0363459587097168,0.2694627642631531,0.8399467468261719,0.4363459646701813,0.4344356954097748,0.21292561292648315,0.3526386618614197,audio,text,0,0.6000000238418579,0.6904761791229248,0.5490196347236633,0.5,0.5,5.679731475538574e-05,0.9999346733093262,8.508794053341262e-06,3.800185731961392e-05,0.9999465942382812,1.536061245133169e-05,audio,audio,0,0.000719891453627497,0.0006104150088503957,1.2522736142273061e-05,0.23948916792869568,0.5704839825630188
298,jUzDDGyPkXU$_$17,-2.799999952316284,1.6668621301651,8.130681817419827e-05,0.9999041557312012,1.4489413842966314e-05,0.1570899337530136,0.5706014633178711,0.0874888151884079,2.957089900970459,3.3706014156341553,2.887488842010498,0.37212470173835754,0.2219250500202179,0.4059501886367798,audio,vision,0,0.5714285969734192,0.6666666865348816,0.5384615659713745,0.5,0.5,8.130681817419827e-05,0.9999041557312012,1.4489413842966314e-05,4.874129081144929e-05,0.9999271631240845,2.409766602795571e-05,audio,audio,0,0.0010229512117803097,0.0008130057249218225,2.1727057173848152e-05,0.21323800086975098,0.483112633228302
584,wMbj6ajWbic$_$1,0.5,-0.0629412978887558,5.801101724500768e-05,0.9999308586120605,1.1115035704278853e-05,-0.0888938382267952,0.4738662838935852,0.1104336529970169,0.5888938307762146,0.026133716106414795,0.3895663619041443,0.23236039280891418,0.4695335924625397,0.29810598492622375,audio,audio,1,0.6000000238418579,0.699999988079071,0.6666666865348816,0.5,0.5,5.801101724500768e-05,0.9999308586120605,1.1115035704278853e-05,3.7653586332453415e-05,0.9999426603317261,1.9683635400724597e-05,audio,audio,1,0.0007618009694851935,0.0006541846669279039,1.3575917364505585e-05,0.2329791933298111,0.5627601146697998
387,nzpVDcQ0ywM$_$11,0.0,0.06786729395389557,0.00014879567606840283,0.9998229146003723,2.8287193345022388e-05,0.0010405704379081726,0.4417076110839844,0.15113018453121185,0.0010405704379081726,0.4417076110839844,0.15113018453121185,0.415730357170105,0.23965564370155334,0.3446139991283417,audio,text,0,0.692307710647583,0.529411792755127,0.707317054271698,0.5,0.5,0.00014879567606840283,0.9998229146003723,2.8287193345022388e-05,9.123443305725232e-05,0.9998598098754883,4.893347431789152e-05,audio,audio,0,0.001784631167538464,0.0014744973741471767,3.8367601518984884e-05,0.18292365968227386,0.4406670331954956
604,yDtzw_Y-7RU$_$24,-0.800000011920929,-1.5818923711776733,7.545380503870547e-05,0.9999161958694458,8.389770300709642e-06,-0.3679847717285156,-0.08815838396549225,0.08198465406894684,0.43201524019241333,0.7118416428565979,0.8819846510887146,0.439628928899765,0.3098685145378113,0.2505025863647461,audio,text,0,0.7777777910232544,0.6875,0.6000000238418579,0.5,0.5,7.545380503870547e-05,0.9999161958694458,8.389770300709642e-06,6.308664160314947e-05,0.9999189376831055,1.796666401787661e-05,audio,audio,0,0.0008980512502603233,0.000887471716850996,8.228624210460111e-06,0.18550948798656464,0.44996941089630127
382,nzpVDcQ0ywM$_$4,-1.600000023841858,-0.7473312020301819,7.137109059840441e-05,0.999915361404419,1.3245239642856177e-05,-0.34445852041244507,0.1560317724943161,-0.09883412718772888,1.2555415630340576,1.7560317516326904,1.5011658668518066,0.4404197037220001,0.2355952262878418,0.32398512959480286,audio,text,0,0.5666666626930237,0.5555555820465088,0.6279069781303406,0.5,0.5,7.137109059840441e-05,0.999915361404419,1.3245239642856177e-05,5.021022661821917e-05,0.999923825263977,2.5978761186706834e-05,audio,audio,0,0.0009148077806457877,0.0008474872447550297,1.4119415936875157e-05,0.20433592796325684,0.5004903078079224
166,dq3Nf_lMPnE$_$13,-1.2000000476837158,-0.05603538826107979,4.4451055146055296e-05,0.9999486207962036,6.875800409034127e-06,-0.16254843771457672,0.4254658818244934,0.023632407188415527,1.0374516248703003,1.6254658699035645,1.2236324548721313,0.44016650319099426,0.21105851233005524,0.3487750291824341,audio,text,0,0.6000000238418579,0.7032257914543152,0.5721924901008606,0.5,0.5,4.4451055146055296e-05,0.9999486207962036,6.875800409034127e-06,2.8906546504003927e-05,0.9999582767486572,1.2796253031410743e-05,audio,audio,0,0.0005785434041172266,0.0004879846528638154,1.0373638360761106e-05,0.24537824094295502,0.5880143046379089
93,cXypl4FnoZo$_$10,2.0,-0.07068958878517151,8.709769463166595e-05,0.9999008178710938,1.2028935088892467e-05,-0.08714388310909271,0.45530134439468384,0.04708676040172577,2.087143898010254,1.544698715209961,1.9529132843017578,0.24080537259578705,0.4743974506855011,0.28479722142219543,audio,audio,1,0.6666666865348816,0.6060606241226196,0.5641025900840759,0.5,0.5,8.709769463166595e-05,0.9999008178710938,1.2028935088892467e-05,6.122968625277281e-05,0.9999167919158936,2.1939673388260417e-05,audio,audio,1,0.0010496544418856502,0.0009125178912654519,1.7250931705348194e-05,0.23067626357078552,0.5424452424049377
405,ob23OKe5a9Q$_$5,-1.7999999523162842,-1.1692835092544556,4.2858497181441635e-05,0.9999494552612305,7.672623723919969e-06,-0.3075295686721802,0.07552580535411835,0.04392917454242706,1.492470383644104,1.875525712966919,1.8439291715621948,0.44169867038726807,0.2736387848854065,0.2846625745296478,audio,text,0,0.5416666865348816,0.6695652008056641,0.6014492511749268,0.5,0.5,4.2858497181441635e-05,0.9999494552612305,7.672623723919969e-06,2.935713746410329e-05,0.9999552965164185,1.5363792044809088e-05,audio,audio,0,0.0005719444015994668,0.0005213373806327581,9.01126168173505e-06,0.1736065149307251,0.3830553889274597
