index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
635,yvsjCA6Y5Fc$_$5,0.4000000059604645,-0.6463302969932556,0.4359540045261383,0.29962652921676636,0.26441946625709534,-0.35752755403518677,-0.34388458728790283,-0.3791925609111786,0.7575275897979736,0.7438845634460449,0.7791925668716431,0.3343941867351532,0.3401458263397217,0.32545995712280273,text,audio,0,0.75,0.5625,0.5,1.0,0.0,0.4359540045261383,0.29962652921676636,0.26441946625709534,0.4037087559700012,0.3086549639701843,0.28763628005981445,text,text,0,1.074788212776184,1.0874338150024414,0.021496832370758057,0.014537899754941463,0.03530797362327576
80,cXypl4FnoZo$_$23,0.4000000059604645,-0.25611618161201477,0.5738757252693176,0.18831707537174225,0.2378072589635849,0.09615036100149155,0.12901392579078674,0.11211396753787994,0.30384963750839233,0.27098608016967773,0.28788602352142334,0.3265743553638458,0.34026914834976196,0.33315643668174744,text,audio,0,0.8571428656578064,0.30000001192092896,0.4166666567325592,1.0,0.0,0.5738757252693176,0.18831707537174225,0.2378072589635849,0.5281586050987244,0.2024495154619217,0.26939189434051514,text,text,0,0.9746782779693604,1.013851284980774,0.030478065833449364,0.01341831125319004,0.0328635647892952
479,tIrG4oNLFzE$_$1,2.799999952316284,0.6565901637077332,0.4334167540073395,0.2704683542251587,0.29611486196517944,0.8156251907348633,0.8206566572189331,0.8019512891769409,1.984374761581421,1.979343295097351,1.9980486631393433,0.33451950550079346,0.3366301357746124,0.3288504183292389,text,audio,0,0.8333333134651184,0.5975610017776489,0.6428571343421936,1.0,0.0,0.4334167540073395,0.2704683542251587,0.29611486196517944,0.4030456244945526,0.27681562304496765,0.3201387822628021,text,text,0,1.0763990879058838,1.0864310264587402,0.0202474407851696,0.00790345948189497,0.018705368041992188
539,v0zCBqDeKcE$_$8,1.7999999523162842,-0.38626760244369507,0.3304789364337921,0.3332444131374359,0.3362766206264496,-0.098021499812603,-0.07943885028362274,-0.0990501195192337,1.8980214595794678,1.8794387578964233,1.8990501165390015,0.33088311553001404,0.3386589288711548,0.3304579257965088,vision,audio,0,0.6000000238418579,0.6041666865348816,0.6086956262588501,1.0,0.0,0.3304789364337921,0.3332444131374359,0.3362766206264496,0.3026944100856781,0.3373177647590637,0.35998788475990295,vision,vision,0,1.0985870361328125,1.0960968732833862,0.018523048609495163,0.009012180380523205,0.019611269235610962
82,cXypl4FnoZo$_$29,-1.399999976158142,-1.0875319242477417,0.4603935480117798,0.18452703952789307,0.35507941246032715,-0.7900558710098267,-0.7757879495620728,-0.8157333135604858,0.6099441051483154,0.6242120265960693,0.5842666625976562,0.331681489944458,0.32581841945648193,0.34250012040138245,text,vision,0,0.8571428656578064,0.4000000059604645,0.7272727489471436,1.0,0.0,0.4603935480117798,0.18452703952789307,0.35507941246032715,0.4254918694496155,0.18916502594947815,0.38534313440322876,text,text,0,1.0366123914718628,1.0460435152053833,0.023267796263098717,0.016527878120541573,0.039945363998413086
56,cW1FSBF59ik$_$2,3.0,0.7699499726295471,0.4026070237159729,0.2916432023048401,0.3057498037815094,0.9374921321868896,0.9289867281913757,0.9041369557380676,2.0625078678131104,2.0710132122039795,2.095863103866577,0.3391454219818115,0.33555877208709717,0.3252957761287689,text,text,1,0.75,0.5887850522994995,0.6124030947685242,1.0,0.0,0.4026070237159729,0.2916432023048401,0.3057498037815094,0.37158042192459106,0.2980879247188568,0.33033162355422974,text,text,1,1.0879693031311035,1.0945512056350708,0.02068438194692135,0.014151646755635738,0.03335517644882202
168,dq3Nf_lMPnE$_$15,1.0,0.5197312831878662,0.31658726930618286,0.3849111795425415,0.2985016107559204,0.7087922096252441,0.7107689380645752,0.6802005767822266,0.29120779037475586,0.2892310619354248,0.31979942321777344,0.3369992971420288,0.3378330171108246,0.32516777515411377,audio,audio,1,0.529411792755127,0.6271186470985413,0.5,1.0,0.0,0.31658726930618286,0.3849111795425415,0.2985016107559204,0.28971096873283386,0.3900565207004547,0.3202325105667114,audio,audio,1,1.0924984216690063,1.090790033340454,0.017917513847351074,0.013967476785182953,0.030568361282348633
494,tStelxIAHjw$_$16,0.800000011920929,1.421707272529602,0.5512670874595642,0.2266327142715454,0.2221001833677292,1.6061506271362305,1.5738321542739868,1.553370714187622,0.8061506152153015,0.7738321423530579,0.7533707022666931,0.32160285115242004,0.33486101031303406,0.3435361385345459,text,vision,0,1.0,0.5555555820465088,0.5454545617103577,1.0,0.0,0.5512670874595642,0.2266327142715454,0.2221001833677292,0.5167663097381592,0.23701591789722443,0.2462177872657776,text,text,0,0.9988962411880493,1.027449369430542,0.023000529035925865,0.021727794781327248,0.0527799129486084
106,d3_k5Xpfmik$_$15,2.5999999046325684,0.5960002541542053,0.2899625301361084,0.3637756407260895,0.34626179933547974,0.7834000587463379,0.8091816306114197,0.7695294618606567,1.8165998458862305,1.790818214416504,1.8304704427719116,0.33161303400993347,0.34247398376464844,0.3259129822254181,audio,audio,1,0.5428571701049805,0.65625,0.6315789222717285,1.0,0.0,0.2899625301361084,0.3637756407260895,0.34626179933547974,0.25816112756729126,0.36947718262672424,0.3723617196083069,audio,vision,0,1.0940625667572021,1.085322618484497,0.021200954914093018,0.01642957143485546,0.03965216875076294
572,vyB00TXsimI$_$19,1.2000000476837158,0.9706328511238098,0.43547001481056213,0.25384995341300964,0.3106800615787506,1.151375412940979,1.1641031503677368,1.124727725982666,0.048624634742736816,0.035896897315979004,0.0752723217010498,0.3352019786834717,0.3405776023864746,0.3242204487323761,text,audio,0,0.7142857313156128,0.4444444477558136,0.5454545617103577,1.0,0.0,0.43547001481056213,0.25384995341300964,0.3106800615787506,0.3910469710826874,0.26595622301101685,0.3429968059062958,text,text,0,1.073232650756836,1.0864217281341553,0.029615353792905807,0.016406383365392685,0.0393754243850708
626,yDtzw_Y-7RU$_$19,-1.600000023841858,0.5682615637779236,0.35914555191993713,0.2956816256046295,0.34517282247543335,0.7190233469009399,0.7448667287826538,0.7277989387512207,2.319023370742798,2.3448667526245117,2.327798843383789,0.33814600110054016,0.32739701867103577,0.33445701003074646,text,text,1,0.5555555820465088,0.4583333432674408,0.5357142686843872,1.0,0.0,0.35914555191993713,0.2956816256046295,0.34517282247543335,0.3300251364707947,0.3000139892101288,0.3699609041213989,text,vision,0,1.095218539237976,1.0949296951293945,0.019413620233535767,0.010730024427175522,0.025843381881713867
44,cM3Yna7AavY$_$4,0.6000000238418579,-0.21240019798278809,0.2861641049385071,0.3463939130306244,0.36744198203086853,0.15415363013744354,0.20836810767650604,0.20680025219917297,0.4458463788032532,0.3916319012641907,0.39319977164268494,0.3186601996421814,0.3410037159919739,0.3403361141681671,vision,audio,0,0.5,0.5955055952072144,0.625,1.0,0.0,0.2861641049385071,0.3463939130306244,0.36744198203086853,0.2609480917453766,0.349181592464447,0.389870285987854,vision,vision,0,1.0931642055511475,1.0851973295211792,0.016810666769742966,0.025195535272359848,0.0542144775390625
233,f_pcplsH_V0$_$14,-1.0,-0.7679219245910645,0.3005099594593048,0.33678996562957764,0.36270004510879517,-0.5066643953323364,-0.49443960189819336,-0.5305566191673279,0.4933356046676636,0.5055603981018066,0.4694433808326721,0.33165836334228516,0.32662880420684814,0.3417128324508667,vision,vision,1,0.5666666626930237,0.6236559152603149,0.6607142686843872,1.0,0.0,0.3005099594593048,0.33678996562957764,0.36270004510879517,0.2747739553451538,0.3394341766834259,0.3857918083667755,vision,vision,1,1.0956653356552124,1.0891553163528442,0.017157327383756638,0.014998963102698326,0.03611701726913452
297,jUzDDGyPkXU$_$14,0.800000011920929,0.9936158061027527,0.34814274311065674,0.325928658246994,0.325928658246994,1.1580557823181152,1.1365712881088257,1.1141483783721924,0.3580557703971863,0.33657127618789673,0.3141483664512634,0.32429230213165283,0.33311936259269714,0.34258830547332764,text,vision,0,0.4615384638309479,0.4285714328289032,0.4285714328289032,1.0,0.0,0.34814274311065674,0.325928658246994,0.325928658246994,0.31937864422798157,0.3307642340660095,0.3498571515083313,text,vision,1,1.0981223583221436,1.0979031324386597,0.0191760566085577,0.01792648620903492,0.04390740394592285
671,zhpQhgha_KU$_$10,0.6000000238418579,1.0817087888717651,0.32264283299446106,0.3396100401878357,0.33774712681770325,1.2318580150604248,1.2067688703536987,1.1867364645004272,0.6318579912185669,0.6067688465118408,0.5867364406585693,0.3236370086669922,0.3339475989341736,0.34241536259651184,audio,vision,0,0.5882353186607361,0.6138613820075989,0.6111111044883728,1.0,0.0,0.32264283299446106,0.3396100401878357,0.33774712681770325,0.2953837513923645,0.34332406520843506,0.36129215359687805,audio,vision,1,1.0983511209487915,1.0950756072998047,0.01817271113395691,0.018459312617778778,0.04512155055999756
639,yvsjCA6Y5Fc$_$9,-1.399999976158142,-0.5183499455451965,0.34957224130630493,0.3146456480026245,0.33578214049339294,-0.2765042185783386,-0.2637630105018616,-0.299850195646286,1.1234958171844482,1.1362369060516357,1.1001497507095337,0.33180567622184753,0.3265630900859833,0.3416312634944916,text,vision,0,0.5789473652839661,0.5263158082962036,0.5588235259056091,1.0,0.0,0.34957224130630493,0.3146456480026245,0.33578214049339294,0.3184376060962677,0.3199426531791687,0.361619770526886,text,vision,1,1.0976800918579102,1.0968341827392578,0.020756423473358154,0.01494306419044733,0.03608718514442444
136,d6hH302o4v8$_$3,0.20000000298023224,-0.8250607252120972,0.3516126275062561,0.31894680857658386,0.32944056391716003,-0.5505027770996094,-0.5377275943756104,-0.5746793150901794,0.7505027651786804,0.7377275824546814,0.7746793031692505,0.33485934138298035,0.340249627828598,0.32489103078842163,text,audio,0,0.7222222089767456,0.6734693646430969,0.6896551847457886,1.0,0.0,0.3516126275062561,0.31894680857658386,0.32944056391716003,0.32374483346939087,0.32346606254577637,0.35278910398483276,text,vision,0,1.0977821350097656,1.0977685451507568,0.018578529357910156,0.015322977676987648,0.03695172071456909
378,nzpVDcQ0ywM$_$1,0.0,1.1270859241485596,0.30790913105010986,0.35477063059806824,0.3373202383518219,1.2752183675765991,1.2556898593902588,1.243713617324829,1.2752183675765991,1.2556898593902588,1.243713617324829,0.3262772858142853,0.33433997631073,0.33938276767730713,audio,vision,0,0.5333333611488342,0.6041666865348816,0.5789473652839661,1.0,0.0,0.30790913105010986,0.35477063059806824,0.3373202383518219,0.2815724015235901,0.35811400413513184,0.36031365394592285,audio,vision,1,1.0969183444976807,1.0924049615859985,0.017557840794324875,0.012984354980289936,0.03150475025177002
336,lXPQBPVc5Cw$_$27,-2.799999952316284,-1.2746779918670654,0.30518266558647156,0.38559260964393616,0.3092247545719147,-0.9741432666778564,-0.9663436412811279,-0.9967840909957886,1.8258566856384277,1.8336563110351562,1.8032158613204956,0.33123520016670227,0.32802143692970276,0.34074342250823975,audio,vision,0,0.625,0.7419354915618896,0.6315789222717285,1.0,0.0,0.30518266558647156,0.38559260964393616,0.3092247545719147,0.2802051901817322,0.38990357518196106,0.32989126443862915,audio,audio,0,1.0925971269607544,1.0895661115646362,0.01665165089070797,0.012910211458802223,0.030440449714660645
