index,id,y_true,y_pred,w_text,w_audio,w_vision,pred_text_center,pred_audio_center,pred_vision_center,err_text_center,err_audio_center,err_vision_center,oracle_w_text,oracle_w_audio,oracle_w_vision,router_selected_anchor,oracle_selected_anchor,router_oracle_match,availability_text,availability_audio,availability_vision,g_task,g_rel,w_rel_text,w_rel_audio,w_rel_vision,w_task_text,w_task_audio,w_task_vision,router_rel_selected_anchor,router_task_selected_anchor,task_router_oracle_match,entropy_rel,entropy_task,router_disagreement,pred_std,pred_range
237,f_pcplsH_V0$_$5,1.2000000476837158,0.08302086591720581,0.3513520658016205,0.3377053141593933,0.3109425902366638,-0.16245707869529724,-0.17032012343406677,-0.17265908420085907,1.3624571561813354,1.370320200920105,1.3726590871810913,0.33584681153297424,0.33256199955940247,0.3315911293029785,text,text,1,0.5789473652839661,0.5591397881507874,0.5178571343421936,1.0,0.0,0.3513520658016205,0.3377053141593933,0.3109425902366638,0.3026474416255951,0.35243168473243713,0.3449208438396454,text,audio,0,1.0973358154296875,1.0964183807373047,0.032469749450683594,0.004363729618489742,0.010202005505561829
421,pLTX3ipuDJI$_$5,-2.0,-0.8934761881828308,0.35790732502937317,0.3328016698360443,0.30929097533226013,-0.9497748017311096,-0.9476466178894043,-0.9496719837188721,1.0502252578735352,1.0523533821105957,1.050328016281128,0.3336430490016937,0.3327566981315613,0.3336001932621002,text,text,1,0.5666666626930237,0.5303030014038086,0.49367088079452515,1.0,0.0,0.35790732502937317,0.3328016698360443,0.30929097533226013,0.3086901605129242,0.34799784421920776,0.34331202507019043,text,audio,0,1.0968388319015503,1.097212314605713,0.03281146287918091,0.0009798863902688026,0.0021281838417053223
206,f9O3YtZ2VfI$_$28,1.2000000476837158,-0.48338741064071655,0.3166390061378479,0.3968541622161865,0.2865068316459656,-0.6687411665916443,-0.6616901159286499,-0.6707068681716919,1.8687412738800049,1.8616901636123657,1.8707069158554077,0.33262383937835693,0.33556851744651794,0.33180755376815796,audio,audio,1,0.5,0.6129032373428345,0.44999998807907104,1.0,0.0,0.3166390061378479,0.3968541622161865,0.2865068316459656,0.2717459499835968,0.41202977299690247,0.31622427701950073,audio,audio,1,1.0890313386917114,1.0834547281265259,0.029928704723715782,0.003871292807161808,0.009016752243041992
218,f9O3YtZ2VfI$_$10,-2.0,0.23656024038791656,0.34498342871665955,0.3725679814815521,0.28244855999946594,-0.131684809923172,-0.12509016692638397,-0.14115428924560547,1.8683152198791504,1.8749098777770996,1.8588457107543945,0.33292296528816223,0.33018985390663147,0.3368871212005615,audio,vision,0,0.5,0.5384615659713745,0.4000000059604645,1.0,0.0,0.34498342871665955,0.3725679814815521,0.28244855999946594,0.29791516065597534,0.3888406455516815,0.31324416399002075,audio,audio,0,1.0920895338058472,1.0916578769683838,0.0313788466155529,0.006593063473701477,0.016064122319221497
503,tStelxIAHjw$_$8,-2.0,1.6476802825927734,0.22715429961681366,0.39992862939834595,0.3729170858860016,1.5838528871536255,1.599006175994873,1.5576810836791992,3.583852767944336,3.599006175994873,3.557681083679199,0.33173081278800964,0.3255062997341156,0.3427627980709076,audio,vision,0,0.4444444477558136,0.7272727489471436,0.692307710647583,1.0,0.0,0.22715429961681366,0.39992862939834595,0.3729170858860016,0.19071656465530396,0.4063796401023865,0.40290382504463196,audio,audio,0,1.0710386037826538,1.0482053756713867,0.024291828274726868,0.01706964708864689,0.04132509231567383
383,nzpVDcQ0ywM$_$7,-1.0,-0.8199515342712402,0.5186511278152466,0.18651361763477325,0.2948352098464966,-0.8647292256355286,-0.8613188862800598,-0.8649694919586182,0.13527077436447144,0.13868111371994019,0.13503050804138184,0.3337732255458832,0.3323533833026886,0.333873450756073,text,vision,0,0.875,0.3636363744735718,0.5925925970077515,1.0,0.0,0.5186511278152466,0.18651361763477325,0.2948352098464966,0.46211665868759155,0.20026108622550964,0.3376223146915436,text,text,0,1.0138037204742432,1.0453715324401855,0.037689682096242905,0.0016671547200530767,0.0036506056785583496
111,d3_k5Xpfmik$_$18,0.800000011920929,0.6644808053970337,0.3488847315311432,0.31556209921836853,0.33555319905281067,0.48025456070899963,0.48278558254241943,0.4698798954486847,0.3197454512119293,0.3172144293785095,0.33012011647224426,0.33441638946533203,0.3354761004447937,0.33010756969451904,text,audio,0,0.4285714328289032,0.37837839126586914,0.40909090638160706,1.0,0.0,0.3488847315311432,0.31556209921836853,0.33555319905281067,0.30005890130996704,0.3275735378265381,0.37236759066581726,text,vision,0,1.0977652072906494,1.0946420431137085,0.03255055472254753,0.005583671387284994,0.012905687093734741
640,yvsjCA6Y5Fc$_$8,0.4000000059604645,-0.9370225071907043,0.3743002116680145,0.2767722010612488,0.3489275872707367,-0.966509997844696,-0.9664764404296875,-0.9673986434936523,1.366510033607483,1.3664764165878296,1.3673986196517944,0.33345210552215576,0.3334660530090332,0.3330818712711334,text,audio,0,0.5652173757553101,0.41428571939468384,0.5301204919815063,1.0,0.0,0.3743002116680145,0.2767722010612488,0.3489275872707367,0.322879821062088,0.28933170437812805,0.38778844475746155,text,vision,0,1.0907371044158936,1.0911815166473389,0.03428025171160698,0.00042704836232587695,0.0009222030639648438
673,zhpQhgha_KU$_$12,-1.399999976158142,-0.2965809106826782,0.2453872412443161,0.3999176323413849,0.35469508171081543,-0.5447363257408142,-0.549422562122345,-0.5528852343559265,0.8552636504173279,0.8505774140357971,0.8471147418022156,0.33155253529548645,0.3335004150867462,0.33494701981544495,audio,vision,0,0.31578946113586426,0.5600000023841858,0.5,1.0,0.0,0.2453872412443161,0.3999176323413849,0.35469508171081543,0.20675884187221527,0.4083103835582733,0.38493072986602783,audio,audio,0,1.078912377357483,1.0591188669204712,0.025752266868948936,0.0033392549958080053,0.008148908615112305
147,d6hH302o4v8$_$10,-1.2000000476837158,-0.8056999444961548,0.4447178542613983,0.2975333034992218,0.2577488124370575,-0.8908241391181946,-0.8843074440956116,-0.8897455930709839,0.30917590856552124,0.31569260358810425,0.31025445461273193,0.33438777923583984,0.3316749632358551,0.33393725752830505,text,text,1,0.7272727489471436,0.5263158082962036,0.4545454680919647,1.0,0.0,0.4447178542613983,0.2975333034992218,0.2577488124370575,0.3908490538597107,0.31736624240875244,0.2917846441268921,text,text,1,1.0704882144927979,1.0908203125,0.03591252490878105,0.0028519926127046347,0.006516695022583008
